# EDICTOR
@modified: 2015-02-02 16:0
#
ID	IPA	SOURCE	WOLD	TOWEROFBABEL	SCAID	NOTE	CONCEPT	ENTRY_IN_SOURCE	CHINESE	SWADESH_1952	COGID	SWADESH_1955	HANZI	DOCULECT	BORROWING	ALIGNMENT	TOKENS	ABVD	OMEGAWIKI	GLOSS_IN_SOURCE	POS	IELEX	SUBGROUP	MORPHEME_STRUCTURE	PARADIGM_1	PARADIGM_3	PARADIGM_4	PARADIGM_2	DUPLICATES
12350	jũ₃₃	Wang2006a, 174	2.22	woman(93)	1441		the woman	jũ33	女人	woman(195)	537	woman(99)		Dashi		j ũ ∼ ³³ - - - - - - - - - - - -	j ũ ∼ ³³	woman/female (55)	4165	woman	Noun	woman (202)	Bai						
12351			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Zhaozhuang				woman/female (55)	4165		Noun	woman (202)	Bai						
12352	ɲyi₂₂	Wang2006a, 174	2.22	woman(93)	1442		the woman	ɲyi22	女人	woman(195)	537	woman(99)		Ega		ɲ y i ²² - - - - - - - - - - - -	ɲ y i ²²	woman/female (55)	4165	woman	Noun	woman (202)	Bai						
12353			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Enqi				woman/female (55)	4165		Noun	woman (202)	Bai						
12354	ɲɤ₃₃ɲi₂₁	Allen2007, 156	2.22	woman(93)	1443		the woman	ɲɤ33ɲi21	女人	woman(195)	537	woman(99)		Eryuan		ɲ ɤ - ³³ - - - - - - ɲ i - - - ²¹	ɲ ɤ ³³ ɲ i ²¹	woman/female (55)	4165	woman / 女人	Noun	woman (202)	Bai						
12355			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Gongxing				woman/female (55)	4165		Noun	woman (202)	Bai						
12356	jõ₃₃jĩ₂₁	Allen2007, 156	2.22	woman(93)	1444		the woman	jõ33jĩ21	女人	woman(195)	537	woman(99)		Heqi		j õ ∼ ³³ - - - - - - j ĩ ∼ ²¹ - -	j õ ∼ ³³ j ĩ ∼ ²¹	woman/female (55)	4165	woman / 女人	Noun	woman (202)	Bai						
12357	jɤ̃₃₃jĩ₂₁	Allen2007, 156	2.22	woman(93)	1444		the woman	jɤ̃33jĩ21	女人	woman(195)	537	woman(99)		Jianchuan		j ɤ̃ ∼ ³³ - - - - - - j ĩ ∼ ²¹ - -	j ɤ̃ ∼ ³³ j ĩ ∼ ²¹	woman/female (55)	4165	woman / 女人	Noun	woman (202)	Bai						
12358	ɲu₂₂	Wang2006a, 174	2.22	woman(93)	1446		the woman	ɲu22	女人	woman(195)	537	woman(99)		Jinman		ɲ u - ²² - - - - - - - - - - - -	ɲ u ²²	woman/female (55)	4165	woman	Noun	woman (202)	Bai						
12359	jɤ̃₃₃	Wang2006a, 174	2.22	woman(93)	1441		the woman	jṽ33	女人	woman(195)	537	woman(99)		Jinxing		j ɤ̃ ∼ ³³ - - - - - - - - - - - -	j ɤ̃ ∼ ³³	woman/female (55)	4165	woman	Noun	woman (202)	Bai						
12360	ɲõ₄₄nɛ₄₄t͡ɕi₃₁ɲi₃₁	Allen2007, 156	2.22	woman(93)	1449		the woman	ɲõ44nɛ44tɕi31ɲi31	女人	woman(195)	537	woman(99)		Luobenzhuo		ɲ õ ∼ ⁴⁴ n ɛ ⁴⁴ t͡ɕ i ³¹ ɲ i - - ³¹ -	ɲ õ ∼ ⁴⁴ n ɛ ⁴⁴ t͡ɕ i ³¹ ɲ i ³¹	woman/female (55)	4165	woman / 女人	Noun	woman (202)	Bai						
12361	ɲõ₃₃	Wang2006a, 174	2.22	woman(93)	1446		the woman	ɲõ33	女人	woman(195)	537	woman(99)		Mazhelong		ɲ õ ∼ ³³ - - - - - - - - - - - -	ɲ õ ∼ ³³	woman/female (55)	4165	woman	Noun	woman (202)	Bai						
12362	nɤ₃₃ɲi₂₁	Allen2007, 156	2.22	woman(93)	1443		the woman	nɤ33ɲi21	女人	woman(195)	537	woman(99)		Qiliqiao		n ɤ - ³³ - - - - - - ɲ i - - - ²¹	n ɤ ³³ ɲ i ²¹	woman/female (55)	4165	woman / 女人	Noun	woman (202)	Bai						
12363	nɛ̃₃₃ni₂₁	Allen2007, 156	2.22	woman(93)	1443		the woman	nɛ̃33ni21	女人	woman(195)	537	woman(99)		Xiangyun		n ɛ̃ ∼ ³³ - - - - - - n i - - - ²¹	n ɛ̃ ∼ ³³ n i ²¹	woman/female (55)	4165	woman / 女人	Noun	woman (202)	Bai						
12364	ɲɤ₃₃ɲi₂₁	Allen2007, 156	2.22	woman(93)	1443		the woman	ɲɤ33ɲi21	女人	woman(195)	537	woman(99)		Yunlong		ɲ ɤ - ³³ - - - - - - ɲ i - - - ²¹	ɲ ɤ ³³ ɲ i ²¹	woman/female (55)	4165	woman / 女人	Noun	woman (202)	Bai						
12365	ɲɤ₃₃	Wang2006a, 174	2.22	woman(93)	1446		the woman	ɲv33	女人	woman(195)	537	woman(99)		Zhoucheng		ɲ ɤ - ³³ - - - - - - - - - - - -	ɲ ɤ ³³	woman/female (55)	4165	woman	Noun	woman (202)	Bai						
12366			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Cone_Tibetan				woman/female (55)	4165		Noun	woman (202)	Bodic						
12367			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Lhasa_Tibetan				woman/female (55)	4165		Noun	woman (202)	Bodic						
12368	bu.med		2.22	woman(93)	0		the woman	bu.med	女人	woman(195)	539	woman(99)	女	Old_Tibetan			b u m e d	woman/female (55)	4165	woman	Noun	woman (202)	Bodic						
12369			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Achang_Lianghe				woman/female (55)	4165		Noun	woman (202)	Burmish						
12370			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Achang_Longchuan				woman/female (55)	4165		Noun	woman (202)	Burmish						
12371			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Achang_Luxi				woman/female (55)	4165		Noun	woman (202)	Burmish						
12372			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Atsi				woman/female (55)	4165		Noun	woman (202)	Burmish						
12373			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Bola				woman/female (55)	4165		Noun	woman (202)	Burmish						
12374	min²ma³		2.22	woman(93)	0		the woman	min²ma³	女人	woman(195)	538	woman(99)	女	Burmese			m i n ² m a ³	woman/female (55)	4165	woman	Noun	woman (202)	Burmish						
12375			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Hpun				woman/female (55)	4165		Noun	woman (202)	Burmish						
12376			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Lashi				woman/female (55)	4165		Noun	woman (202)	Burmish						
12377			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Maru				woman/female (55)	4165		Noun	woman (202)	Burmish						
12378			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Old_Burmese				woman/female (55)	4165		Noun	woman (202)	Burmish						
12379			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Xiandau				woman/female (55)	4165		Noun	woman (202)	Burmish						
12380			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Dumi				woman/female (55)	4165		Noun	woman (202)	Kiranti						
12381	melsêm		2.22	woman(93)	0		the woman	melsêm	女人	woman(195)	541	woman(99)	女	Khaling			m e ls ê m	woman/female (55)	4165	woman	Noun	woman (202)	Kiranti						
12382	mɛnchuma		2.22	woman(93)	0		the woman	mɛnchuma	女人	woman(195)	540	woman(99)	女	Limbu			m ɛ n cʰ u m a	woman/female (55)	4165	woman	Noun	woman (202)	Kiranti						
12383			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Wambule				woman/female (55)	4165		Noun	woman (202)	Kiranti						
12384			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Yakkha				woman/female (55)	4165		Noun	woman (202)	Kiranti						
12385			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Yamphu				woman/female (55)	4165		Noun	woman (202)	Kiranti						
12386			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Dulong				woman/female (55)	4165		Noun	woman (202)	Nungish						
12387			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Jingpo				woman/female (55)	4165		Noun	woman (202)	SAL						
12388			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Beijing				woman/female (55)	4165		Noun	woman (202)	Sinitic						
12389			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Caijia				woman/female (55)	4165		Noun	woman (202)	Sinitic						
12390			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Changsha				woman/female (55)	4165		Noun	woman (202)	Sinitic						
12391			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Ganzhou				woman/female (55)	4165		Noun	woman (202)	Sinitic						
12392			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Guangzhou				woman/female (55)	4165		Noun	woman (202)	Sinitic						
12393			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Meixian				woman/female (55)	4165		Noun	woman (202)	Sinitic						
12394	*nraʔ		2.22	woman(93)	0		the woman	*nraʔ	女人	woman(195)	542	woman(99)	女	Old_Chinese			n r a ʔ	woman/female (55)	4165	woman/female	Noun	woman (202)	Sinitic						
12395			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Xiamen				woman/female (55)	4165		Noun	woman (202)	Sinitic						
12396			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Guiqiong				woman/female (55)	4165		Noun	woman (202)	rGyalrongic						
12397	tɕheme		2.22	woman(93)	0		the woman	tɕheme	女人	woman(195)	538	woman(99)	女	Japhug			tɕʰ e m e	woman/female (55)	4165	woman	Noun	woman (202)	rGyalrongic						
12398			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Khroskyabs_Wobzi				woman/female (55)	4165		Noun	woman (202)	rGyalrongic						
12399			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Muya				woman/female (55)	4165		Noun	woman (202)	rGyalrongic						
12400			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Stau				woman/female (55)	4165		Noun	woman (202)	rGyalrongic						
12401	mjịj¹		2.22	woman(93)	0		the woman	mjịj¹	女人	woman(195)	538	woman(99)	女	Tangut			m j ị j ¹	woman/female (55)	4165	woman	Noun	woman (202)	rGyalrongic						
12402			2.22	woman(93)	0		the woman		女人	woman(195)	0	woman(99)		Zbu				woman/female (55)	4165		Noun	woman (202)	rGyalrongic						
#
12403	kua₄₂	Wang2006a, 511	1.43		2		the wood (material)	kua42			544			Dashi		k u a ⁴²	k u a ⁴²	stick/wood (79)	741520	(wood)	Noun		Bai						
12404			1.43		0		the wood (material)				0			Zhaozhuang				stick/wood (79)	741520		Noun		Bai						
12405			1.43		0		the wood (material)				0			Ega				stick/wood (79)	741520		Noun		Bai						
12406	qua₂₁	Wang2006a, 511	1.43		2		the wood (material)	qua21			544			Enqi		q u a ²¹	q u a ²¹	stick/wood (79)	741520	(wood)	Noun		Bai						
12407			1.43		0		the wood (material)				0			Eryuan				stick/wood (79)	741520		Noun		Bai						
12408	ɢua₂₁	Wang2006a, 511	1.43		2		the wood (material)	ɢua21			544			Gongxing		ɢ u a ²¹	ɢ u a ²¹	stick/wood (79)	741520	(wood)	Noun		Bai						
12409			1.43		0		the wood (material)				0			Heqi				stick/wood (79)	741520		Noun		Bai						
12410			1.43		0		the wood (material)				0			Jianchuan				stick/wood (79)	741520		Noun		Bai						
12411			1.43		0		the wood (material)				0			Jinman				stick/wood (79)	741520		Noun		Bai						
12412	kuɑ₄₂	Wang2006a, 511	1.43		2		the wood (material)	kuɑ42			544			Jinxing		k u ɑ ⁴²	k u ɑ ⁴²	stick/wood (79)	741520	(wood)	Noun		Bai						
12413			1.43		0		the wood (material)				0			Luobenzhuo				stick/wood (79)	741520		Noun		Bai						
12414			1.43		0		the wood (material)				0			Mazhelong				stick/wood (79)	741520		Noun		Bai						
12415			1.43		0		the wood (material)				0			Qiliqiao				stick/wood (79)	741520		Noun		Bai						
12416			1.43		0		the wood (material)				0			Xiangyun				stick/wood (79)	741520		Noun		Bai						
12417			1.43		0		the wood (material)				0			Yunlong				stick/wood (79)	741520		Noun		Bai						
12418			1.43		0		the wood (material)				0			Zhoucheng				stick/wood (79)	741520		Noun		Bai						
12419			1.43		0		the wood (material)				0			Cone_Tibetan				stick/wood (79)	741520		Noun		Bodic						
12420			1.43		0		the wood (material)				0			Lhasa_Tibetan				stick/wood (79)	741520		Noun		Bodic						
12421	ɕiŋ		1.43		0		the wood (material)				0			Old_Tibetan				stick/wood (79)	741520		Noun		Bodic						
12422			1.43		0		the wood (material)				0			Achang_Lianghe				stick/wood (79)	741520		Noun		Burmish						
12423			1.43		0		the wood (material)				0			Achang_Longchuan				stick/wood (79)	741520		Noun		Burmish						
12424			1.43		0		the wood (material)				0			Achang_Luxi				stick/wood (79)	741520		Noun		Burmish						
12425			1.43		0		the wood (material)				0			Atsi				stick/wood (79)	741520		Noun		Burmish						
12426			1.43		0		the wood (material)				0			Bola				stick/wood (79)	741520		Noun		Burmish						
12427			1.43		0		the wood (material)				0			Burmese				stick/wood (79)	741520		Noun		Burmish						
12428			1.43		0		the wood (material)				0			Hpun				stick/wood (79)	741520		Noun		Burmish						
12429			1.43		0		the wood (material)				0			Lashi				stick/wood (79)	741520		Noun		Burmish						
12430			1.43		0		the wood (material)				0			Maru				stick/wood (79)	741520		Noun		Burmish						
12431			1.43		0		the wood (material)				0			Old_Burmese				stick/wood (79)	741520		Noun		Burmish						
12432			1.43		0		the wood (material)				0			Xiandau				stick/wood (79)	741520		Noun		Burmish						
12433			1.43		0		the wood (material)				0			Dumi				stick/wood (79)	741520		Noun		Kiranti						
12434			1.43		0		the wood (material)				0			Khaling				stick/wood (79)	741520		Noun		Kiranti						
12435			1.43		0		the wood (material)				0			Limbu				stick/wood (79)	741520		Noun		Kiranti						
12436			1.43		0		the wood (material)				0			Wambule				stick/wood (79)	741520		Noun		Kiranti						
12437			1.43		0		the wood (material)				0			Yakkha				stick/wood (79)	741520		Noun		Kiranti						
12438			1.43		0		the wood (material)				0			Yamphu				stick/wood (79)	741520		Noun		Kiranti						
12439			1.43		0		the wood (material)				0			Dulong				stick/wood (79)	741520		Noun		Nungish						
12440			1.43		0		the wood (material)				0			Jingpo				stick/wood (79)	741520		Noun		SAL						
12441			1.43		0		the wood (material)				0			Beijing				stick/wood (79)	741520		Noun		Sinitic						
12442			1.43		0		the wood (material)				0			Caijia				stick/wood (79)	741520		Noun		Sinitic						
12443			1.43		0		the wood (material)				0			Changsha				stick/wood (79)	741520		Noun		Sinitic						
12444			1.43		0		the wood (material)				0			Ganzhou				stick/wood (79)	741520		Noun		Sinitic						
12445			1.43		0		the wood (material)				0			Guangzhou				stick/wood (79)	741520		Noun		Sinitic						
12446			1.43		0		the wood (material)				0			Meixian				stick/wood (79)	741520		Noun		Sinitic						
12447			1.43		0		the wood (material)				544		杖	Old_Chinese				stick/wood (79)	741520	stick/wood	Noun		Sinitic						
12448			1.43		0		the wood (material)				0			Xiamen				stick/wood (79)	741520		Noun		Sinitic						
12449			1.43		0		the wood (material)				0			Guiqiong				stick/wood (79)	741520		Noun		rGyalrongic						
12450	si		1.43		0		the wood (material)	si			543			Japhug			s i	stick/wood (79)	741520		Noun		rGyalrongic						1956 (to die)
12451			1.43		0		the wood (material)				0			Khroskyabs_Wobzi				stick/wood (79)	741520		Noun		rGyalrongic						
12452			1.43		0		the wood (material)				0			Muya				stick/wood (79)	741520		Noun		rGyalrongic						
12453			1.43		0		the wood (material)				0			Stau				stick/wood (79)	741520		Noun		rGyalrongic						
12454			1.43		0		the wood (material)				0			Tangut				stick/wood (79)	741520		Noun		rGyalrongic						
12455			1.43		0		the wood (material)				0			Zbu				stick/wood (79)	741520		Noun		rGyalrongic						
#
12456					0		the work				0			Dashi				to work (83)	471303		Verb		Bai						
12457					0		the work				0			Zhaozhuang				to work (83)	471303		Verb		Bai						
12458					0		the work				0			Ega				to work (83)	471303		Verb		Bai						
12459					0		the work				0			Enqi				to work (83)	471303		Verb		Bai						
12460	t͡sɯ₅₅t͡sɔ₄₂ʂɯ₃₃	Allen2007, 291			553		the work	tsɯ55tsɔ42ʂɯ33			777			Eryuan		t͡s ɯ - ⁵⁵ t͡s ɔ - ⁴² ʂ - ɯ ³³	t͡s ɯ ⁵⁵ t͡s ɔ ⁴² ʂ ɯ ³³	to work (83)	471303	labour / 劳动	Verb		Bai						
12461					0		the work				0			Gongxing				to work (83)	471303		Verb		Bai						
12462	t͡sɿ₅₅t͡sɔu₄₂sʰɯ₃₃	Allen2007, 291			553		the work	tsɿ55tsɔu42sʰɯ33			777			Heqi		t͡s ɿ - ⁵⁵ t͡s ɔ u ⁴² sʰ - ɯ ³³	t͡s ɿ ⁵⁵ t͡s ɔ u ⁴² sʰ ɯ ³³	to work (83)	471303	labour / 劳动	Verb		Bai						
12463	t͡su₅₅t͡sou₄₂sɯ₃₃	Allen2007, 291			553		the work	tsu55tsou42sɯ33			777			Jianchuan		t͡s u - ⁵⁵ t͡s o u ⁴² s - ɯ ³³	t͡s u ⁵⁵ t͡s o u ⁴² s ɯ ³³	to work (83)	471303	labour / 劳动	Verb		Bai						
12464					0		the work				0			Jinman				to work (83)	471303		Verb		Bai						
12465					0		the work				0			Jinxing				to work (83)	471303		Verb		Bai						
12466	t͡sɤ₃₃t͡sɤ₃₃ɕi₅₅	Allen2007, 291			553		the work	tsɤ33tsɤ33ɕi55			777			Luobenzhuo		t͡s ɤ - ³³ t͡s ɤ - ³³ ɕ - i ⁵⁵	t͡s ɤ ³³ t͡s ɤ ³³ ɕ i ⁵⁵	to work (83)	471303	labour / 劳动	Verb		Bai						
12467					0		the work				0			Mazhelong				to work (83)	471303		Verb		Bai						
12468	t͡sɿ₅₅t͡sɔ₃₂sɯ₃₃	Allen2007, 291			553		the work	tsɿ55tsɔ32sɯ33			777			Qiliqiao		t͡s ɿ - ⁵⁵ t͡s ɔ - ³² s - ɯ ³³	t͡s ɿ ⁵⁵ t͡s ɔ ³² s ɯ ³³	to work (83)	471303	labour / 劳动	Verb		Bai						
12469	kã₅₅t͡sɔ₄₂sou₃₃	Allen2007, 291			553		the work	kã55tsɔ42sou33			777			Xiangyun		k ã ∼ ⁵⁵ t͡s ɔ - ⁴² s o u ³³	k ã ∼ ⁵⁵ t͡s ɔ ⁴² s o u ³³	to work (83)	471303	labour / 劳动	Verb		Bai						
12470	t͡sɿ₅₅t͡sɔ₄₂sɯ₃₃	Allen2007, 291			553		the work	tsɿ55tsɔ42sɯ33			777			Yunlong		t͡s ɿ - ⁵⁵ t͡s ɔ - ⁴² s - ɯ ³³	t͡s ɿ ⁵⁵ t͡s ɔ ⁴² s ɯ ³³	to work (83)	471303	labour / 劳动	Verb		Bai						
12471					0		the work				0			Zhoucheng				to work (83)	471303		Verb		Bai						
12472					0		the work				0			Cone_Tibetan				to work (83)	471303		Verb		Bodic						
12473					0		the work				0			Lhasa_Tibetan				to work (83)	471303		Verb		Bodic						
12474	las.ka				0		the work				0			Old_Tibetan				to work (83)	471303		Verb		Bodic						
12475					0		the work				0			Achang_Lianghe				to work (83)	471303		Verb		Burmish						
12476					0		the work				0			Achang_Longchuan				to work (83)	471303		Verb		Burmish						
12477					0		the work				0			Achang_Luxi				to work (83)	471303		Verb		Burmish						
12478					0		the work				0			Atsi				to work (83)	471303		Verb		Burmish						
12479					0		the work				0			Bola				to work (83)	471303		Verb		Burmish						
12480					0		the work				0			Burmese				to work (83)	471303		Verb		Burmish						
12481					0		the work				0			Hpun				to work (83)	471303		Verb		Burmish						
12482					0		the work				0			Lashi				to work (83)	471303		Verb		Burmish						
12483					0		the work				0			Maru				to work (83)	471303		Verb		Burmish						
12484					0		the work				0			Old_Burmese				to work (83)	471303		Verb		Burmish						
12485					0		the work				0			Xiandau				to work (83)	471303		Verb		Burmish						
12486					0		the work				0			Dumi				to work (83)	471303		Verb		Kiranti						
12487					0		the work				0			Khaling				to work (83)	471303		Verb		Kiranti						
12488					0		the work				0			Limbu				to work (83)	471303		Verb		Kiranti						
12489					0		the work				0			Wambule				to work (83)	471303		Verb		Kiranti						
12490					0		the work				0			Yakkha				to work (83)	471303		Verb		Kiranti						
12491					0		the work				0			Yamphu				to work (83)	471303		Verb		Kiranti						
12492					0		the work				0			Dulong				to work (83)	471303		Verb		Nungish						
12493					0		the work				0			Jingpo				to work (83)	471303		Verb		SAL						
12494					0		the work				0			Beijing				to work (83)	471303		Verb		Sinitic						
12495					0		the work				0			Caijia				to work (83)	471303		Verb		Sinitic						
12496					0		the work				0			Changsha				to work (83)	471303		Verb		Sinitic						
12497					0		the work				0			Ganzhou				to work (83)	471303		Verb		Sinitic						
12498					0		the work				0			Guangzhou				to work (83)	471303		Verb		Sinitic						
12499					0		the work				0			Meixian				to work (83)	471303		Verb		Sinitic						
12500					0		the work				777			Old_Chinese			◦	to work (83)	471303		Verb		Sinitic						
12501					0		the work				0			Xiamen				to work (83)	471303		Verb		Sinitic						
12502					0		the work				0			Guiqiong				to work (83)	471303		Verb		rGyalrongic						
12503	ta-ma				0		the work	ta-ma			776			Japhug			t a ◦ m a	to work (83)	471303		Verb		rGyalrongic						
12504					0		the work				0			Khroskyabs_Wobzi				to work (83)	471303		Verb		rGyalrongic						
12505					0		the work				0			Muya				to work (83)	471303		Verb		rGyalrongic						
12506					0		the work				0			Stau				to work (83)	471303		Verb		rGyalrongic						
12507					0		the work				0			Tangut				to work (83)	471303		Verb		rGyalrongic						
12508					0		the work				0			Zbu				to work (83)	471303		Verb		rGyalrongic						
#
12509	t͡ʂo₂₁	Wang2006a, 353	3.84	worm(62)	221		the worm	tʂo21	虫	worm(197)	546			Dashi		- - - - - - - - - - - - - - - - t͡ʂ o - - - ²¹ - - - - - -	t͡ʂ o ²¹	worm (earthworm) (107)	5466	worm	Noun	worm (204)	Bai						
12510			3.84	worm(62)	0		the worm		虫	worm(197)	0			Zhaozhuang				worm (earthworm) (107)	5466		Noun	worm (204)	Bai						
12511	t͡ɕiu₂₁	Wang2006a, 353	3.84	worm(62)	222		the worm	tɕiu21	虫	worm(197)	546			Ega		- - - - - - - - - - - - - - - - t͡ɕ i - u - ²¹ - - - - - -	t͡ɕ i u ²¹	worm (earthworm) (107)	5466	worm	Noun	worm (204)	Bai						
12512	t͡ɕio₂₁	Wang2006a, 353	3.84	worm(62)	222		the worm	tɕio21	虫	worm(197)	546			Enqi		- - - - - - - - - - - - - - - - t͡ɕ i - o - ²¹ - - - - - -	t͡ɕ i o ²¹	worm (earthworm) (107)	5466	worm	Noun	worm (204)	Bai						
12513	kʲi₃₁kɛ₃₅t͡ʂɤ₂₁	Allen2007, 81	3.84	worm(62)	224		the worm	kʲi31kɛ35tʂɤ21	虫	worm(197)	546			Eryuan		- - - - - - - - - - kʲ i ³¹ k ɛ ³⁵ t͡ʂ ɤ - - - ²¹ - - - - - -	kʲ i ³¹ k ɛ ³⁵ t͡ʂ ɤ ²¹	worm (earthworm) (107)	5466	earthworm / 蚯蚓	Noun	worm (204)	Bai						
12514	d͡zao₁₂	Wang2006a, 353	3.84	worm(62)	222		the worm	dzao12	虫	worm(197)	546			Gongxing		- - - - - - - - - - - - - - - - d͡z a - o - ¹² - - - - - -	d͡z a o ¹²	worm (earthworm) (107)	5466	worm	Noun	worm (204)	Bai						
12515	xua₅₅tʰu₃₃t͡sũɔ̃₂₁	Allen2007, 81	3.84	worm(62)	226		the worm	xua55tʰu33tsũɔ̃21	虫	worm(197)	546			Heqi		x u a ⁵⁵ - - - tʰ u ³³ - - - - - - t͡s ũ ∼ ɔ̃ ∼ ²¹ - - - - - -	x u a ⁵⁵ tʰ u ³³ t͡s ũ ∼ ɔ̃ ∼ ²¹	worm (earthworm) (107)	5466	earthworm / 蚯蚓	Noun	worm (204)	Bai						
