# EDICTOR
@modified: 2015-02-10 12:26
#
ID	IPA	CONCEPT	CHINESE	COGID	DOCULECT	TOKENS	OMEGAWIKI
10694		they [third person plural]	他们	0	Changsha		352331
10695		they [third person plural]	他们	0	Ganzhou		352331
10696		they [third person plural]	他们	0	Guangzhou		352331
10697		they [third person plural]	他们	0	Meixian		352331
10698		they [third person plural]	他们	552	Old_Chinese	◦	352331
10699		they [third person plural]	他们	0	Xiamen		352331
10700		they [third person plural]	他们	0	Guiqiong		352331
10701	ʑara	they [third person plural]	他们	551	Japhug	ʑ a r a	352331
10702		they [third person plural]	他们	0	Khroskyabs_Wobzi		352331
10703		they [third person plural]	他们	0	Muya		352331
10704		they [third person plural]	他们	0	Stau		352331
10705		they [third person plural]	他们	0	Tangut		352331
10706		they [third person plural]	他们	0	Zbu		352331
#
10707	kẽ₃₃	thick	厚	554	Dashi	k ẽ ∼ ³³	5503
10708		thick	厚	0	Zhaozhuang		5503
10709		thick	厚	0	Ega		5503
10710	ɢɯ₂₂	thick	厚	554	Enqi	ɢ ɯ ²²	5503
10711	kɯ₃₃	thick	厚	554	Eryuan	k ɯ ³³	5503
10712	ɢe₂₂	thick	厚	554	Gongxing	ɢ e ²²	5503
10713	kɯ̃₃₁	thick	厚	554	Heqi	k ɯ̃ ∼ ³¹	5503
10714	kɯ̃₃₁	thick	厚	554	Jianchuan	k ɯ̃ ∼ ³¹	5503
10715	qɯ̃₄₂	thick	厚	554	Jinman	q ɯ̃ ∼ ⁴²	5503
10716	kẽ₃₃	thick	厚	554	Jinxing	k ẽ ∼ ³³	5503
10717	qɯ̃₃₁	thick	厚	554	Luobenzhuo	q ɯ̃ ∼ ³¹	5503
10718	kǝɯ₃₃	thick	厚	554	Mazhelong	k ǝ ɯ ³³	5503
10719	kɯ₃₃	thick	厚	554	Qiliqiao	k ɯ ³³	5503
10720	kɯ₃₃	thick	厚	554	Xiangyun	k ɯ ³³	5503
10721	kɯ₃₃	thick	厚	554	Yunlong	k ɯ ³³	5503
10722	kɯ₃₃	thick	厚	554	Zhoucheng	k ɯ ³³	5503
10723		thick	厚	0	Cone_Tibetan		5503
10724		thick	厚	0	Lhasa_Tibetan		5503
10725	mtʰug-	thick	厚	0	Old_Tibetan		5503
10726		thick	厚	0	Achang_Lianghe		5503
10727		thick	厚	0	Achang_Longchuan		5503
10728		thick	厚	0	Achang_Luxi		5503
10729		thick	厚	0	Atsi		5503
10730		thick	厚	0	Bola		5503
10731		thick	厚	0	Burmese		5503
10732		thick	厚	0	Hpun		5503
10733		thick	厚	0	Lashi		5503
10734		thick	厚	0	Maru		5503
10735		thick	厚	0	Old_Burmese		5503
10736		thick	厚	0	Xiandau		5503
10737		thick	厚	0	Dumi		5503
10738		thick	厚	0	Khaling		5503
10739		thick	厚	0	Limbu		5503
10740		thick	厚	0	Wambule		5503
10741		thick	厚	0	Yakkha		5503
10742		thick	厚	0	Yamphu		5503
10743		thick	厚	0	Dulong		5503
10744		thick	厚	0	Jingpo		5503
10745		thick	厚	0	Beijing		5503
10746		thick	厚	0	Caijia		5503
10747		thick	厚	0	Changsha		5503
10748		thick	厚	0	Ganzhou		5503
10749		thick	厚	0	Guangzhou		5503
10750		thick	厚	0	Meixian		5503
10751	*tˤur	thick	厚	554	Old_Chinese	tˤ u r	5503
10752		thick	厚	0	Xiamen		5503
10753		thick	厚	0	Guiqiong		5503
10754	jaʁ	thick	厚	553	Japhug	j a ʁ	5503
10755		thick	厚	0	Khroskyabs_Wobzi		5503
10756		thick	厚	0	Muya		5503
10757		thick	厚	0	Stau		5503
10758		thick	厚	0	Tangut		5503
10759		thick	厚	0	Zbu		5503
#
10760		thin	薄	0	Dashi		5990
10761		thin	薄	0	Zhaozhuang		5990
10762		thin	薄	0	Ega		5990
10763		thin	薄	0	Enqi		5990
10764	mɔ₄₂	thin	薄	556	Eryuan	m ɔ ⁴²	5990
10765		thin	薄	0	Gongxing		5990
10766	ma₄₂	thin	薄	556	Heqi	m a ⁴²	5990
10767	mo₄₂	thin	薄	556	Jianchuan	m o ⁴²	5990
10768		thin	薄	0	Jinman		5990
10769		thin	薄	0	Jinxing		5990
10770	mɔ̃₄₄	thin	薄	556	Luobenzhuo	m ɔ̃ ∼ ⁴⁴	5990
10771		thin	薄	0	Mazhelong		5990
10772	mu₃₂	thin	薄	556	Qiliqiao	m u ³²	5990
10773	mɔu₄₂	thin	薄	556	Xiangyun	m ɔ u ⁴²	5990
10774	mɔ₄₂	thin	薄	556	Yunlong	m ɔ ⁴²	5990
10775		thin	薄	0	Zhoucheng		5990
10776		thin	薄	0	Cone_Tibetan		5990
10777		thin	薄	0	Lhasa_Tibetan		5990
10778	srab	thin	薄	0	Old_Tibetan		5990
10779		thin	薄	0	Achang_Lianghe		5990
10780		thin	薄	0	Achang_Longchuan		5990
10781		thin	薄	0	Achang_Luxi		5990
10782		thin	薄	0	Atsi		5990
10783		thin	薄	0	Bola		5990
10784		thin	薄	0	Burmese		5990
10785		thin	薄	0	Hpun		5990
10786		thin	薄	0	Lashi		5990
10787		thin	薄	0	Maru		5990
10788		thin	薄	0	Old_Burmese		5990
10789		thin	薄	0	Xiandau		5990
10790		thin	薄	0	Dumi		5990
10791		thin	薄	0	Khaling		5990
10792		thin	薄	0	Limbu		5990
10793		thin	薄	0	Wambule		5990
10794		thin	薄	0	Yakkha		5990
10795		thin	薄	0	Yamphu		5990
10796		thin	薄	0	Dulong		5990
10797		thin	薄	0	Jingpo		5990
10798		thin	薄	0	Beijing		5990
10799		thin	薄	0	Caijia		5990
10800		thin	薄	0	Changsha		5990
10801		thin	薄	0	Ganzhou		5990
10802		thin	薄	0	Guangzhou		5990
10803		thin	薄	0	Meixian		5990
10804	*qʰəj	thin	薄	556	Old_Chinese	qʰ ə j	5990
10805		thin	薄	0	Xiamen		5990
10806		thin	薄	0	Guiqiong		5990
10807	mba	thin	薄	555	Japhug	m b a	5990
10808		thin	薄	0	Khroskyabs_Wobzi		5990
10809		thin	薄	0	Muya		5990
10810		thin	薄	0	Stau		5990
10811		thin	薄	0	Tangut		5990
10812		thin	薄	0	Zbu		5990
#
10813		to think (reflect)	想	0	Dashi		6021
10814		to think (reflect)	想	0	Zhaozhuang		6021
10815		to think (reflect)	想	0	Ega		6021
10816		to think (reflect)	想	0	Enqi		6021
10817		to think (reflect)	想	0	Eryuan		6021
10818		to think (reflect)	想	0	Gongxing		6021
10819		to think (reflect)	想	0	Heqi		6021
10820		to think (reflect)	想	0	Jianchuan		6021
10821		to think (reflect)	想	0	Jinman		6021
10822		to think (reflect)	想	0	Jinxing		6021
10823		to think (reflect)	想	0	Luobenzhuo		6021
10824		to think (reflect)	想	0	Mazhelong		6021
10825		to think (reflect)	想	0	Qiliqiao		6021
10826		to think (reflect)	想	0	Xiangyun		6021
10827		to think (reflect)	想	0	Yunlong		6021
10828		to think (reflect)	想	0	Zhoucheng		6021
10829		to think (reflect)	想	0	Cone_Tibetan		6021
10830		to think (reflect)	想	0	Lhasa_Tibetan		6021
10831	bsam	to think (reflect)	想	0	Old_Tibetan		6021
10832		to think (reflect)	想	0	Achang_Lianghe		6021
10833		to think (reflect)	想	0	Achang_Longchuan		6021
10834		to think (reflect)	想	0	Achang_Luxi		6021
10835		to think (reflect)	想	0	Atsi		6021
10836		to think (reflect)	想	0	Bola		6021
10837		to think (reflect)	想	0	Burmese		6021
10838		to think (reflect)	想	0	Hpun		6021
10839		to think (reflect)	想	0	Lashi		6021
10840		to think (reflect)	想	0	Maru		6021
10841		to think (reflect)	想	0	Old_Burmese		6021
10842		to think (reflect)	想	0	Xiandau		6021
10843		to think (reflect)	想	0	Dumi		6021
10844		to think (reflect)	想	0	Khaling		6021
10845		to think (reflect)	想	0	Limbu		6021
10846		to think (reflect)	想	0	Wambule		6021
10847		to think (reflect)	想	0	Yakkha		6021
10848		to think (reflect)	想	0	Yamphu		6021
10849		to think (reflect)	想	0	Dulong		6021
10850		to think (reflect)	想	0	Jingpo		6021
10851		to think (reflect)	想	0	Beijing		6021
10852		to think (reflect)	想	0	Caijia		6021
10853		to think (reflect)	想	0	Changsha		6021
10854		to think (reflect)	想	0	Ganzhou		6021
10855		to think (reflect)	想	0	Guangzhou		6021
10856		to think (reflect)	想	0	Meixian		6021
10857	*n[ə]mʔ	to think (reflect)	想	758	Old_Chinese	n ə m ʔ	6021
10858		to think (reflect)	想	0	Xiamen		6021
10859		to think (reflect)	想	0	Guiqiong		6021
10860	sɯso	to think (reflect)	想	757	Japhug	s ɯ s o	6021
10861		to think (reflect)	想	0	Khroskyabs_Wobzi		6021
10862		to think (reflect)	想	0	Muya		6021
10863		to think (reflect)	想	0	Stau		6021
10864		to think (reflect)	想	0	Tangut		6021
10865		to think (reflect)	想	0	Zbu		6021
#
10866		this	这	0	Dashi		5458
10867		this	这	0	Zhaozhuang		5458
10868		this	这	0	Ega		5458
10869		this	这	0	Enqi		5458
10870	nɯ₃₁	this	这	557	Eryuan	n ɯ ³¹	5458
10871		this	这	0	Gongxing		5458
10872	ɑ₅₅ta₄₄	this	这	557	Heqi	ɑ ⁵⁵ t a ⁴⁴	5458
10873	lɯ₃₁	this	这	557	Jianchuan	l ɯ ³¹	5458
10874		this	这	0	Jinman		5458
10875		this	这	0	Jinxing		5458
10876	nɔ₄₄	this	这	557	Luobenzhuo	n ɔ ⁴⁴	5458
10877		this	这	0	Mazhelong		5458
10878	lɯ₃₁	this	这	557	Qiliqiao	l ɯ ³¹	5458
10879	tou₃₁	this	这	557	Xiangyun	t o u ³¹	5458
10880	nɯ₃₁	this	这	557	Yunlong	n ɯ ³¹	5458
10881		this	这	0	Zhoucheng		5458
10882		this	这	0	Cone_Tibetan		5458
10883		this	这	0	Lhasa_Tibetan		5458
10884	ɴdi	this	这	559	Old_Tibetan	ɴ d i	5458
10885		this	这	0	Achang_Lianghe		5458
10886		this	这	0	Achang_Longchuan		5458
10887		this	这	0	Achang_Luxi		5458
10888		this	这	0	Atsi		5458
10889		this	这	0	Bola		5458
10890	i.di	this	这	560	Burmese	i d i	5458
10891		this	这	0	Hpun		5458
10892		this	这	0	Lashi		5458
10893		this	这	0	Maru		5458
10894		this	这	0	Old_Burmese		5458
10895		this	这	0	Xiandau		5458
10896		this	这	0	Dumi		5458
10897	tɛ	this	这	559	Khaling	t ɛ	5458
10898	ɛn	this	这	560	Limbu	ɛ n	5458
10899		this	这	0	Wambule		5458
10900		this	这	0	Yakkha		5458
10901		this	这	0	Yamphu		5458
10902		this	这	0	Dulong		5458
10903		this	这	0	Jingpo		5458
10904		this	这	0	Beijing		5458
10905		this	这	0	Caijia		5458
10906		this	这	0	Changsha		5458
10907		this	这	0	Ganzhou		5458
10908		this	这	0	Guangzhou		5458
10909		this	这	0	Meixian		5458
10910	*[d]ə ~ *[d]əʔ	this	这	561	Old_Chinese	d ə _ ~ _ d ə ʔ	5458
10911		this	这	0	Xiamen		5458
10912		this	这	0	Guiqiong		5458
10913	ki	this	这	558	Japhug	k i	5458
10914		this	这	0	Khroskyabs_Wobzi		5458
10915		this	这	0	Muya		5458
10916		this	这	0	Stau		5458
10917	thjɨ²	this	这	559	Tangut	tʰ j ɨ ²	5458
10918		this	这	0	Zbu		5458
#
10919	nõ₃₁	thou [second person singular]	你	562	Dashi	n õ ∼ ³¹	5459
10920		thou [second person singular]	你	0	Zhaozhuang		5459
10921	no₄₂	thou [second person singular]	你	562	Ega	n o ⁴²	5459
10922	no₄₃	thou [second person singular]	你	562	Enqi	n o ⁴³	5459
10923	nɔ₃₁	thou [second person singular]	你	562	Eryuan	n ɔ ³¹	5459
10924	na₄₂	thou [second person singular]	你	562	Gongxing	n a ⁴²	5459
10925	nɔ₃₁	thou [second person singular]	你	562	Heqi	n ɔ ³¹	5459
10926	no₃₁	thou [second person singular]	你	562	Jianchuan	n o ³¹	5459
10927	no₄₂	thou [second person singular]	你	562	Jinman	n o ⁴²	5459
10928	nou₃₁	thou [second person singular]	你	562	Jinxing	n o u ³¹	5459
10929	nɔ₄₄	thou [second person singular]	你	562	Luobenzhuo	n ɔ ⁴⁴	5459
10930	nen₄₂	thou [second person singular]	你	562	Mazhelong	n e n ⁴²	5459
10931	nɔ₃₁	thou [second person singular]	你	562	Qiliqiao	n ɔ ³¹	5459
10932	nɔ₃₁	thou [second person singular]	你	562	Xiangyun	n ɔ ³¹	5459
10933	nɔ₃₁	thou [second person singular]	你	562	Yunlong	n ɔ ³¹	5459
10934	no₃₁	thou [second person singular]	你	562	Zhoucheng	n o ³¹	5459
10935		thou [second person singular]	你	0	Cone_Tibetan		5459
10936		thou [second person singular]	你	0	Lhasa_Tibetan		5459
10937	kʰʲod	thou [second person singular]	你	564	Old_Tibetan	kʰ ʲ o d	5459
10938		thou [second person singular]	你	0	Achang_Lianghe		5459
10939		thou [second person singular]	你	0	Achang_Longchuan		5459
10940		thou [second person singular]	你	0	Achang_Luxi		5459
10941		thou [second person singular]	你	0	Atsi		5459
10942		thou [second person singular]	你	0	Bola		5459
10943	naŋ	thou [second person singular]	你	563	Burmese	n a ŋ	5459
10944		thou [second person singular]	你	0	Hpun		5459
10945		thou [second person singular]	你	0	Lashi		5459
10946		thou [second person singular]	你	0	Maru		5459
10947		thou [second person singular]	你	0	Old_Burmese		5459
10948		thou [second person singular]	你	0	Xiandau		5459
10949		thou [second person singular]	你	0	Dumi		5459
10950	ʔīn	thou [second person singular]	你	563	Khaling	ʔ ī n	5459
10951	khɛnɛ	thou [second person singular]	你	563	Limbu	kʰ ɛ n ɛ	5459
10952		thou [second person singular]	你	0	Wambule		5459
10953		thou [second person singular]	你	0	Yakkha		5459
10954		thou [second person singular]	你	0	Yamphu		5459
10955		thou [second person singular]	你	0	Dulong		5459
10956		thou [second person singular]	你	0	Jingpo		5459
10957		thou [second person singular]	你	0	Beijing		5459
10958		thou [second person singular]	你	0	Caijia		5459
10959		thou [second person singular]	你	0	Changsha		5459
10960		thou [second person singular]	你	0	Ganzhou		5459
10961		thou [second person singular]	你	0	Guangzhou		5459
10962		thou [second person singular]	你	0	Meixian		5459
10963	*naʔ	thou [second person singular]	你	565	Old_Chinese	n a ʔ	5459
10964		thou [second person singular]	你	0	Xiamen		5459
10965		thou [second person singular]	你	0	Guiqiong		5459
10966	nɤʑo	thou [second person singular]	你	563	Japhug	n ɤ ʑ o	5459
10967		thou [second person singular]	你	0	Khroskyabs_Wobzi		5459
10968		thou [second person singular]	你	0	Muya		5459
10969		thou [second person singular]	你	0	Stau		5459
10970	nji²	thou [second person singular]	你	563	Tangut	n j i ²	5459
10971		thou [second person singular]	你	0	Zbu		5459
#
10972	sʰã₅₅	three	三	567	Dashi	sʰ ã ∼ ⁵⁵	156096
10973		three	三	0	Zhaozhuang		156096
10974	so₅₅	three	三	567	Ega	s o ⁵⁵	156096
10975	sa₂₄	three	三	567	Enqi	s a ²⁴	156096
10976	sa₅₅	three	三	567	Eryuan	s a ⁵⁵	156096
10977	saŋ₂₄	three	三	567	Gongxing	s a ŋ ²⁴	156096
10978	sʰã₅₅	three	三	567	Heqi	sʰ ã ∼ ⁵⁵	156096
10979	sã₅₅	three	三	567	Jianchuan	s ã ∼ ⁵⁵	156096
10980	sã₅₅	three	三	567	Jinman	s ã ∼ ⁵⁵	156096
10981	sɑ̃₅₅	three	三	567	Jinxing	s ɑ̃ ∼ ⁵⁵	156096
10982	sæ̃₅₅	three	三	567	Luobenzhuo	s æ̃ ∼ ⁵⁵	156096
10983	saŋ₅₅	three	三	567	Mazhelong	s a ŋ ⁵⁵	156096
10984	sa₅₅	three	三	567	Qiliqiao	s a ⁵⁵	156096
10985	sã₅₅	three	三	567	Xiangyun	s ã ∼ ⁵⁵	156096
10986	sa₅₅	three	三	567	Yunlong	s a ⁵⁵	156096
10987	sa₅₅	three	三	567	Zhoucheng	s a ⁵⁵	156096
10988		three	三	0	Cone_Tibetan		156096
10989		three	三	0	Lhasa_Tibetan		156096
10990	gsum	three	三	0	Old_Tibetan		156096
10991		three	三	0	Achang_Lianghe		156096
10992		three	三	0	Achang_Longchuan		156096
10993		three	三	0	Achang_Luxi		156096
10994		three	三	0	Atsi		156096
10995		three	三	0	Bola		156096
10996		three	三	0	Burmese		156096
10997		three	三	0	Hpun		156096
10998		three	三	0	Lashi		156096
10999		three	三	0	Maru		156096
11000		three	三	0	Old_Burmese		156096
11001		three	三	0	Xiandau		156096
11002		three	三	0	Dumi		156096
11003		three	三	0	Khaling		156096
11004		three	三	0	Limbu		156096
11005		three	三	0	Wambule		156096
11006		three	三	0	Yakkha		156096
11007		three	三	0	Yamphu		156096
11008		three	三	0	Dulong		156096
11009		three	三	0	Jingpo		156096
11010		three	三	0	Beijing		156096
11011		three	三	0	Caijia		156096
11012		three	三	0	Changsha		156096
11013		three	三	0	Ganzhou		156096
11014		three	三	0	Guangzhou		156096
11015		three	三	0	Meixian		156096
11016	*sr[u]m	three	三	567	Old_Chinese	s r u m	156096
11017		three	三	0	Xiamen		156096
11018		three	三	0	Guiqiong		156096
11019	χsɯm	three	三	566	Japhug	χ s ɯ m	156096
11020		three	三	0	Khroskyabs_Wobzi		156096
11021		three	三	0	Muya		156096
11022		three	三	0	Stau		156096
11023		three	三	0	Tangut		156096
11024		three	三	0	Zbu		156096
#
11025		to throw	扔	0	Dashi		6072
11026		to throw	扔	0	Zhaozhuang		6072
11027		to throw	扔	0	Ega		6072
11028		to throw	扔	0	Enqi		6072
11029		to throw	扔	0	Eryuan		6072
11030		to throw	扔	0	Gongxing		6072
11031		to throw	扔	0	Heqi		6072
11032		to throw	扔	0	Jianchuan		6072
11033		to throw	扔	0	Jinman		6072
11034		to throw	扔	0	Jinxing		6072
11035		to throw	扔	0	Luobenzhuo		6072
11036		to throw	扔	0	Mazhelong		6072
11037		to throw	扔	0	Qiliqiao		6072
11038		to throw	扔	0	Xiangyun		6072
11039		to throw	扔	0	Yunlong		6072
11040		to throw	扔	0	Zhoucheng		6072
11041		to throw	扔	0	Cone_Tibetan		6072
11042		to throw	扔	0	Lhasa_Tibetan		6072
11043	dbʲug	to throw	扔	0	Old_Tibetan		6072
11044		to throw	扔	0	Achang_Lianghe		6072
11045		to throw	扔	0	Achang_Longchuan		6072
11046		to throw	扔	0	Achang_Luxi		6072
11047		to throw	扔	0	Atsi		6072
11048		to throw	扔	0	Bola		6072
11049		to throw	扔	0	Burmese		6072
11050		to throw	扔	0	Hpun		6072
11051		to throw	扔	0	Lashi		6072
11052		to throw	扔	0	Maru		6072
11053		to throw	扔	0	Old_Burmese		6072
11054		to throw	扔	0	Xiandau		6072
11055		to throw	扔	0	Dumi		6072
11056		to throw	扔	0	Khaling		6072
11057		to throw	扔	0	Limbu		6072
11058		to throw	扔	0	Wambule		6072
11059		to throw	扔	0	Yakkha		6072
11060		to throw	扔	0	Yamphu		6072
11061		to throw	扔	0	Dulong		6072
11062		to throw	扔	0	Jingpo		6072
11063		to throw	扔	0	Beijing		6072
11064		to throw	扔	0	Caijia		6072
11065		to throw	扔	0	Changsha		6072
11066		to throw	扔	0	Ganzhou		6072
11067		to throw	扔	0	Guangzhou		6072
11068		to throw	扔	0	Meixian		6072
11069	*[d]ˤo	to throw	扔	760	Old_Chinese	dˤ o	6072
11070		to throw	扔	0	Xiamen		6072
11071		to throw	扔	0	Guiqiong		6072
11072	ɣɤrɤt	to throw	扔	759	Japhug	ɣ ɤ r ɤ t	6072
11073		to throw	扔	0	Khroskyabs_Wobzi		6072
11074		to throw	扔	0	Muya		6072
11075		to throw	扔	0	Stau		6072
11076		to throw	扔	0	Tangut		6072
11077		to throw	扔	0	Zbu		6072
#
11078	xen₅₅mɚ₂₁	the thunder		509	Dashi	x e n ⁵⁵ m ɚ ²¹	509787
11079		the thunder		0	Zhaozhuang		509787
11080	xẽ₅₅ma₂₁	the thunder		509	Ega	x ẽ ∼ ⁵⁵ m a ²¹	509787
11081	xɛ₂₄mæ₂₁	the thunder		509	Enqi	x ɛ ²⁴ m æ ²¹	509787
11082	xe₅₅mɛ₂₁	the thunder		509	Eryuan	x e ⁵⁵ m ɛ ²¹	509787
11083	hen₅₅mæ₁₂	the thunder		509	Gongxing	h e n ⁵⁵ m æ ¹²	509787
11084	xʰẽ₅₅mɛ₂₁	the thunder		509	Heqi	xʰ ẽ ∼ ⁵⁵ m ɛ ²¹	509787
11085	xẽ₅₅mɛ₂₁	the thunder		509	Jianchuan	x ẽ ∼ ⁵⁵ m ɛ ²¹	509787
11086	xẽ₅₅ma₂₁	the thunder		509	Jinman	x ẽ ∼ ⁵⁵ m a ²¹	509787
11087	xen₅₅man₂₁	the thunder		509	Jinxing	x e n ⁵⁵ m a n ²¹	509787
11088	xẽ₅₅mã₃₁	the thunder		509	Luobenzhuo	x ẽ ∼ ⁵⁵ m ã ∼ ³¹	509787
11089	xen₅₅mɚ₂₁	the thunder		509	Mazhelong	x e n ⁵⁵ m ɚ ²¹	509787
11090	xe₅₅mɛ₂₁	the thunder		509	Qiliqiao	x e ⁵⁵ m ɛ ²¹	509787
11091	xẽ₅₅mɛ₂₁	the thunder		509	Xiangyun	x ẽ ∼ ⁵⁵ m ɛ ²¹	509787
11092	xe₅₅mɛ₂₁	the thunder		509	Yunlong	x e ⁵⁵ m ɛ ²¹	509787
11093	xe₅₅mɛ₂₁	the thunder		509	Zhoucheng	x e ⁵⁵ m ɛ ²¹	509787
11094		the thunder		0	Cone_Tibetan		509787
11095		the thunder		0	Lhasa_Tibetan		509787
11096	tʰog	the thunder		0	Old_Tibetan		509787
11097		the thunder		0	Achang_Lianghe		509787
11098		the thunder		0	Achang_Longchuan		509787
11099		the thunder		0	Achang_Luxi		509787
11100		the thunder		0	Atsi		509787
11101		the thunder		0	Bola		509787
11102		the thunder		0	Burmese		509787
11103		the thunder		0	Hpun		509787
11104		the thunder		0	Lashi		509787
11105		the thunder		0	Maru		509787
11106		the thunder		0	Old_Burmese		509787
11107		the thunder		0	Xiandau		509787
11108		the thunder		0	Dumi		509787
11109		the thunder		0	Khaling		509787
11110		the thunder		0	Limbu		509787
11111		the thunder		0	Wambule		509787
11112		the thunder		0	Yakkha		509787
11113		the thunder		0	Yamphu		509787
11114		the thunder		0	Dulong		509787
11115		the thunder		0	Jingpo		509787
11116		the thunder		0	Beijing		509787
11117		the thunder		0	Caijia		509787
11118		the thunder		0	Changsha		509787
11119		the thunder		0	Ganzhou		509787
11120		the thunder		0	Guangzhou		509787
11121		the thunder		0	Meixian		509787
11122	*C.rˤuj	the thunder		509	Old_Chinese	C rˤ u j	509787
11123		the thunder		0	Xiamen		509787
11124		the thunder		0	Guiqiong		509787
11125	tʰoʁ	the thunder		508	Japhug	tʰ o ʁ	509787
11126		the thunder		0	Khroskyabs_Wobzi		509787
11127		the thunder		0	Muya		509787
11128		the thunder		0	Stau		509787
11129		the thunder		0	Tangut		509787
11130		the thunder		0	Zbu		509787
#
11131	fɤ₄₂	to tie (together)	捆	762	Dashi	f ɤ ⁴²	844574
11132		to tie (together)	捆	0	Zhaozhuang		844574
11133	u₄₂	to tie (together)	捆	762	Ega	u ⁴²	844574
11134	fo₂₁	to tie (together)	捆	762	Enqi	f o ²¹	844574
11135		to tie (together)	捆	0	Eryuan		844574
11136	bɤu₂₁	to tie (together)	捆	762	Gongxing	b ɤ u ²¹	844574
11137		to tie (together)	捆	0	Heqi		844574
11138		to tie (together)	捆	0	Jianchuan		844574
11139	u₂₁	to tie (together)	捆	762	Jinman	u ²¹	844574
11140	fɤ₄₂	to tie (together)	捆	762	Jinxing	f ɤ ⁴²	844574
11141		to tie (together)	捆	0	Luobenzhuo		844574
11142	pʰǝɯ₄₂	to tie (together)	捆	762	Mazhelong	pʰ ǝ ɯ ⁴²	844574
11143		to tie (together)	捆	0	Qiliqiao		844574
11144		to tie (together)	捆	0	Xiangyun		844574
11145		to tie (together)	捆	0	Yunlong		844574
11146	v₄₂	to tie (together)	捆	762	Zhoucheng	v ⁴²	844574
11147		to tie (together)	捆	0	Cone_Tibetan		844574
11148		to tie (together)	捆	0	Lhasa_Tibetan		844574
11149	sdom _ bsdams	to tie (together)	捆	0	Old_Tibetan		844574
11150		to tie (together)	捆	0	Achang_Lianghe		844574
11151		to tie (together)	捆	0	Achang_Longchuan		844574
11152		to tie (together)	捆	0	Achang_Luxi		844574
11153		to tie (together)	捆	0	Atsi		844574
11154		to tie (together)	捆	0	Bola		844574
11155		to tie (together)	捆	0	Burmese		844574
11156		to tie (together)	捆	0	Hpun		844574
11157		to tie (together)	捆	0	Lashi		844574
11158		to tie (together)	捆	0	Maru		844574
11159		to tie (together)	捆	0	Old_Burmese		844574
11160		to tie (together)	捆	0	Xiandau		844574
11161		to tie (together)	捆	0	Dumi		844574
11162		to tie (together)	捆	0	Khaling		844574
11163		to tie (together)	捆	0	Limbu		844574
11164		to tie (together)	捆	0	Wambule		844574
11165		to tie (together)	捆	0	Yakkha		844574
11166		to tie (together)	捆	0	Yamphu		844574
11167		to tie (together)	捆	0	Dulong		844574
11168		to tie (together)	捆	0	Jingpo		844574
11169		to tie (together)	捆	0	Beijing		844574
11170		to tie (together)	捆	0	Caijia		844574
11171		to tie (together)	捆	0	Changsha		844574
11172		to tie (together)	捆	0	Ganzhou		844574
11173		to tie (together)	捆	0	Guangzhou		844574
11174		to tie (together)	捆	0	Meixian		844574
11175	*[m]-kˤek-s	to tie (together)	捆	762	Old_Chinese	m ◦ kˤ e k ◦ s	844574
11176		to tie (together)	捆	0	Xiamen		844574
11177		to tie (together)	捆	0	Guiqiong		844574
11178	βraʁ	to tie (together)	捆	761	Japhug	β r a ʁ	844574
