# Wordlist

# META
@tree:(((((Beijing,Shenyang),Jinan),Xian),((((Changsha,Nanchang),((((((Chaozhou,Xiamen),Fuzhou),Meixian),(Guangzhou,Yangjiang)),Wenzhou),Suzhou)),(Hefei,Yangzhou)),Kunming)),Chengdu);

# DATA
ID	DOCULECT	CONCEPT	HANZI	ENTRY_IN_SOURCE	BEIDA_ID	IPA	TOKENS	NOTE	GLOSS_IN_SOURCE	COGID	ALIGNMENT
19181	Xiamen	to pull	拖	tʰua⁵⁵	537	tʰua⁵⁵	tʰ u a ⁵⁵		pull	479	tʰ u a ⁵⁵
19182	Chaozhou	to pull	拖	tʰua³³	537	tʰua³³	tʰ u a ³³		pull	479	tʰ u a ³³
#
19043	Beijing	to push	推	tʰuei⁵⁵	534	tʰuei⁵⁵	tʰ u e i ⁵⁵		push	498	tʰ u e i ⁵⁵
19044	Jinan	to push	推	tʰuei²¹³	534	tʰuei²¹³	tʰ u e i ²¹³		push	498	tʰ u e i ²¹³
19045	Shenyang	to push	推	tʰuei³³	534	tʰuei³³	tʰ u e i ³³		push	498	tʰ u e i ³³
19046	Xian	to push	推	tʰuei²¹	534	tʰuei²¹	tʰ u e i ²¹		push	498	tʰ u e i ²¹
19047	Chengdu	to push	推	tʰuei⁴⁴	534	tʰuei⁴⁴	tʰ u e i ⁴⁴		push	498	tʰ u e i ⁴⁴
19048	Kunming	to push	!	nã⁵³	534	nã⁵³	n ã ∼ ⁵³		push	2	- - - - - - n ã - ∼ - ⁵³
19049	Hefei	to push	推	tʰɛ²¹²	534	tʰɛ²¹²	tʰ ɛ ²¹²		push	498	tʰ ɛ - - ²¹²
19051	Suzhou	to push	推	tʰɛ⁴⁴	534	tʰɛ⁴⁴	tʰ ɛ ⁴⁴		push	498	tʰ ɛ - - ⁴⁴
19052	Wenzhou	to push	逃	*dɜ³¹.	534	dɜ³¹.	d ɜ ³¹	[*]	push	968	d ɜ ³¹
19061	Xiamen	to push	!	saʔ³²	534	saʔ³²	s a ʔ ³²		push	2	s - - a ʔ ³² - - - - - -
19062	Chaozhou	to push	攏	leŋ⁵³	534	leŋ⁵³	l e ŋ ⁵³		push	514	l e ŋ ⁵³
19050	Yangzhou	to push	推	tʰuəi³¹	534	tʰuəi³¹	tʰ u ə i ³¹		push	498	tʰ u ə i ³¹
19060	Yangjiang	to push	宿	[2] *ɬʊk²⁴	534	ɬʊk²⁴	ɬ ʊ k ²⁴	[2][*]	push	384	ɬ ʊ k ²⁴
19063	Chaozhou	to push	!	[2] ɯ¹⁵	534	ɯ¹⁵	ɯ ¹⁵	[2]	push	2	- - - ɯ - ¹⁵ - - - - - -
19064	Fuzhou	to push	捵	tʰiaŋ³¹	534	tʰiaŋ³¹	tʰ i a ŋ ³¹		push	494	tʰ i a ŋ ³¹
19053	Changsha	to push	推	tʰei³³	534	tʰei³³	tʰ e i ³³		push	498	tʰ e - i ³³
19054	Changsha	to push	寵	[2] *tsʰən⁴¹	534	tsʰən⁴¹	tsʰ ə n ⁴¹	[2][*]	push	385	tsʰ ə n ⁴¹
19055	Nanchang	to push	推	tʰui⁴²	534	tʰui⁴²	tʰ u i ⁴²		push	498	tʰ u - i ⁴²
19056	Meixian	to push	!	suŋ³¹	534	suŋ³¹	s u ŋ ³¹		push	2	s - - u ŋ ³¹ - - - - - -
19057	Guangzhou	to push	推	tʰøy⁵³	534	tʰøy⁵³	tʰ ø y ⁵³		push	498	tʰ ø - y ⁵³
19058	Guangzhou	to push		[2] ʊŋ³⁵	534	ʊŋ³⁵	ʊ ŋ ³⁵	[2]	push	1	- - - - - - - - ʊ ŋ ³⁵
19059	Yangjiang	to push	五	*ʊŋ²¹	534	ʊŋ²¹	ʊ ŋ ²¹	[*]	push	136	ʊ ŋ ²¹
19065	Fuzhou	to push	! □	[2] ɛ⁴⁴	534	ɛ⁴⁴	ɛ ⁴⁴	[2]	push	26	- ɛ - - ⁴⁴ - - - -
#
24461	Wenzhou	to scratch	扒癢	bo³¹ɦi²⁴	656	bo³¹ɦi²⁴	b o ³¹ ɦ i ²⁴		scratch (to relieve itch)	464	b o ³¹ ɦ - i - ²⁴
24465	Guangzhou	to scratch	! 勾	*ŋɐu⁵³hɐn²²	656	ŋɐu⁵³hɐn²²	ŋ ɐ u ⁵³ h ɐ n ²²	[*]	scratch (to relieve itch)	41	ŋ ɐ u ⁵³ h ɐ n ²²
24455	Xian	to scratch	抓癢	tsɑu²¹iɑŋ⁵³	656	tsɑu²¹iɑŋ⁵³	ts ɑ u ²¹ i ɑ ŋ ⁵³		scratch (to relieve itch)	473	ts ɑ u ²¹ i ɑ ŋ ⁵³
24456	Chengdu	to scratch	摳癢	kʰəu⁴⁴iaŋ⁵³	656	kʰəu⁴⁴iaŋ⁵³	kʰ ə u ⁴⁴ i a ŋ ⁵³		scratch (to relieve itch)	505	kʰ ə u ⁴⁴ i a ŋ ⁵³
24457	Kunming	to scratch	抓癢	tʂua⁴⁴iã⁵³	656	tʂua⁴⁴iã⁵³	tʂ u a ⁴⁴ i ã ∼ ⁵³		scratch (to relieve itch)	473	tʂ u a ⁴⁴ i ã ∼ ⁵³
24459	Yangzhou	to scratch	抓癢	tsuɑ³¹iɑŋ⁴²	656	tsuɑ³¹iɑŋ⁴²	ts u ɑ ³¹ i ɑ ŋ ⁴²		scratch (to relieve itch)	473	ts u ɑ ³¹ i ɑ ŋ ⁴²
24460	Suzhou	to scratch	搔癢	tsæ⁴⁴iaŋ³¹	656	tsæ⁴⁴iaŋ³¹	ts æ ⁴⁴ i a ŋ ³¹		scratch (to relieve itch)	501	ts æ ⁴⁴ i a ŋ ³¹
24462	Changsha	to scratch	抓癢	tɕya³³ian⁴¹	656	tɕya³³ian⁴¹	tɕ y a ³³ i a n ⁴¹		scratch (to relieve itch)	473	tɕ y a ³³ i a n ⁴¹
24463	Nanchang	to scratch	!  癢	tsɛ⁴²iɔŋ²¹³	656	tsɛ⁴²iɔŋ²¹³	ts ɛ ⁴² i ɔ ŋ ²¹³		scratch (to relieve itch)	20	ts ɛ ⁴² i ɔ ŋ ²¹³
24464	Meixian	to scratch	野 癢	*ja³¹jɔŋ⁴¹	656	ja³¹jɔŋ⁴¹	j a ³¹ j ɔ ŋ ⁴¹	[*]	scratch (to relieve itch)	995	j a ³¹ j ɔ ŋ ⁴¹
24466	Yangjiang	to scratch	憂 癢	*jɐu³³jiɛŋ²¹	656	jɐu³³jiɛŋ²¹	j ɐ u ³³ j i ɛ ŋ ²¹	[*]	scratch (to relieve itch)	449	j ɐ u ³³ j i ɛ ŋ ²¹
24468	Chaozhou	to scratch	扒癢	pe⁵⁵₂₁₃tsĩẽ³⁵	656	pe⁵⁵₂₁₃tsĩẽ³⁵	p e ⁵⁵₂₁₃ ts ĩ ẽ ∼ ³⁵		scratch (to relieve itch)	464	p e ⁵⁵₂₁₃ ts ĩ ẽ ∼ ³⁵
24469	Fuzhou	to scratch	扒癢	pa⁵²₃₁louŋ²⁴²(s-)	656	pa⁵²₃₁louŋ²⁴²	p a ⁵²₃₁ l o u ŋ ²⁴²		scratch (to relieve itch)	464	p a ⁵²₃₁ l o u ŋ ²⁴²
24458	Hefei	to scratch	抓癢	tʂua²¹²iɑ̃²⁴	656	tʂua²¹²iɑ̃²⁴	tʂ u a ²¹² i ɑ̃ ∼ ²⁴		scratch (to relieve itch)	473	tʂ u a ²¹² i ɑ̃ ∼ ²⁴
24467	Xiamen	to scratch	扒癢	pe³³tsĩũ³³	656	pe³³tsĩũ³³	p e ³³ ts ĩ ũ ∼ ³³		scratch (to relieve itch)	464	p e ³³ ts ĩ ũ ∼ ³³
24451	Beijing	to scratch	撓癢	nau³⁵iaŋ²¹⁴	656	nau³⁵iaŋ²¹⁴	n a u ³⁵ i a ŋ ²¹⁴		scratch (to relieve itch)	507	n a u ³⁵ i a ŋ ²¹⁴
24452	Beijing	to scratch	擓癢	[2] kʰuai²¹⁴₃₅iaŋ²¹⁴	656	kʰuai²¹⁴₃₅iaŋ²¹⁴	kʰ u a i ²¹⁴₃₅ i a ŋ ²¹⁴	[2]	scratch (to relieve itch)	509	kʰ u a i ²¹⁴₃₅ i a ŋ ²¹⁴
24453	Jinan	to scratch	擓癢庫	kʰuɛ⁵⁵iaŋ⁵⁵iaŋ⁰	656	kʰuɛ⁵⁵iaŋ⁵⁵iaŋ⁰	kʰ u ɛ ⁵⁵ i a ŋ ⁵⁵ i a ŋ ⁰		scratch (to relieve itch)	510	kʰ u ɛ ⁵⁵ i a ŋ ⁵⁵ i a ŋ ⁰
24454	Shenyang	to scratch	撓癢	nau³⁵iaŋ²¹³	656	nau³⁵iaŋ²¹³	n a u ³⁵ i a ŋ ²¹³		scratch (to relieve itch)	507	n a u ³⁵ i a ŋ ²¹³
#
17601	Beijing	to see	瞧	tɕʰiau³⁵	500	tɕʰiau³⁵	tɕʰ i a u ³⁵		look, see	719	tɕʰ i a u ³⁵
17603	Beijing	to see		[3] @tʂʰou²¹³	500	@tʂʰou²¹³	@ tʂʰ o u ²¹³	[3]	look, see	1	- - - - - @ tʂʰ - o u ²¹³
17620	Yangjiang	to see	看	hɔn²⁴	500	hɔn²⁴	h ɔ n ²⁴		look, see	697	h ɔ - n ²⁴
17623	Chaozhou	to see	睇	tʰõĩ⁵³	500	tʰõĩ⁵³	tʰ õ ĩ ∼ ⁵³		look, see	703	tʰ õ ĩ ∼ ⁵³
17624	Fuzhou	to see	看	kʰaŋ²¹³	500	kʰaŋ²¹³	kʰ a ŋ ²¹³		look, see	697	kʰ a - ŋ ²¹³
17625	Fuzhou	to see	覷	[2] tsʰøy²¹³	500	tsʰøy²¹³	tsʰ ø y ²¹³	[2]	look, see	922	tsʰ ø y ²¹³
17622	Xiamen	to see	看	kʰũã¹¹	500	kʰũã¹¹	kʰ ũ ã ∼ ¹¹		look, see	697	kʰ ũ ã ∼ ¹¹
17608	Chengdu	to see	看	kʰan¹³	500	kʰan¹³	kʰ a n ¹³		look, see	697	kʰ a - n ¹³
17602	Beijing	to see	看	[2] kʰan⁵³	500	kʰan⁵³	kʰ a n ⁵³	[2]	look, see	697	kʰ a - n ⁵³
17604	Jinan	to see	看	kʰæ̃²¹	500	kʰæ̃²¹	kʰ æ̃ ∼ ²¹		look, see	697	kʰ æ̃ - ∼ ²¹
17605	Shenyang	to see	看	kʰan⁴¹	500	kʰan⁴¹	kʰ a n ⁴¹		look, see	697	kʰ a - n ⁴¹
17606	Shenyang	to see		[2] @tsʰou²¹³	500	@tsʰou²¹³	@ tsʰ o u ²¹³	[2]	look, see	1	- - - - - @ tsʰ - o u ²¹³
17607	Xian	to see	看	kʰæ̃⁴⁵	500	kʰæ̃⁴⁵	kʰ æ̃ ∼ ⁴⁵		look, see	697	kʰ æ̃ - ∼ ⁴⁵
17609	Kunming	to see	看	kʰã¹³	500	kʰã¹³	kʰ ã ∼ ¹³		look, see	697	kʰ ã - ∼ ¹³
17610	Hefei	to see	看	kʰæ̃⁵³	500	kʰæ̃⁵³	kʰ æ̃ ∼ ⁵³		look, see	697	kʰ æ̃ - ∼ ⁵³
17611	Yangzhou	to see	看	kʰɛ̃⁵⁵	500	kʰɛ̃⁵⁵	kʰ ɛ̃ ∼ ⁵⁵		look, see	697	kʰ ɛ̃ ∼ - ⁵⁵
17612	Yangzhou	to see	望	[2] uɑŋ⁵⁵	500	uɑŋ⁵⁵	u ɑ ŋ ⁵⁵	[2]	look, see	572	u - ɑ ŋ ⁵⁵
17613	Suzhou	to see	看	kʰø⁵¹³	500	kʰø⁵¹³	kʰ ø ⁵¹³		look, see	697	kʰ ø - - ⁵¹³
17614	Wenzhou	to see		@tsʰๅ⁴²	500	@tsʰๅ⁴²	@ tsʰ ๅ ⁴²		look, see	1	- - - - - @ tsʰ - ๅ - ⁴²
17615	Changsha	to see	看	kʰan⁵⁵	500	kʰan⁵⁵	kʰ a n ⁵⁵		look, see	697	kʰ a - n ⁵⁵
17616	Nanchang	to see	看	kʰɔn²¹³	500	kʰɔn²¹³	kʰ ɔ n ²¹³		look, see	697	kʰ ɔ - n ²¹³
17617	Nanchang	to see	望	[2] mag³¹	500	mag³¹	m a g ³¹	[2]	look, see	572	- m a g ³¹
17618	Meixian	to see	看	kʰɔn⁴²	500	kʰɔn⁴²	kʰ ɔ n ⁴²		look, see	697	kʰ ɔ - n ⁴²
17619	Guangzhou	to see	睇	tʰɐi³⁵	500	tʰɐi³⁵	tʰ ɐ i ³⁵		look, see	703	tʰ ɐ i - ³⁵
17621	Yangjiang	to see	瞄	[2] miu²⁴	500	miu²⁴	m i u ²⁴	[2]	look, see	710	m i u ²⁴
#
24213	Wenzhou	to sleep	睏	kʰy⁴²	650	kʰy⁴²	kʰ y ⁴²		sleep	704	kʰ y - - ⁴²
24219	Xiamen	to sleep	睏	kʰun¹¹	650	kʰun¹¹	kʰ u n ¹¹		sleep	704	kʰ u - n ¹¹
24207	Xian	to sleep	瞌睡	[2] kʰə²¹fei⁰	650	kʰə²¹fei⁰	kʰ ə ²¹ f e i ⁰	[2]	sleep	711	kʰ ə ²¹ f e i ⁰
24203	Beijing	to sleep	睡覺	ʂuei⁵¹tɕiau⁵¹	650	ʂuei⁵¹tɕiau⁵¹	ʂ u e i ⁵¹ tɕ i a u ⁵¹		sleep	709	ʂ u e i ⁵¹ tɕ i a u ⁵¹
24204	Jinan	to sleep	睡覺	ʂuei²¹tɕiɔ²¹	650	ʂuei²¹tɕiɔ²¹	ʂ u e i ²¹ tɕ i ɔ ²¹		sleep	709	ʂ u e i ²¹ tɕ i - ɔ ²¹
24205	Shenyang	to sleep	睡覺	suei⁴¹tɕiau⁴¹	650	suei⁴¹tɕiau⁴¹	s u e i ⁴¹ tɕ i a u ⁴¹		sleep	709	s u e i ⁴¹ tɕ i a u ⁴¹
24206	Xian	to sleep	睡覺	fei⁴⁵tɕiɑu⁴⁵	650	fei⁴⁵tɕiɑu⁴⁵	f e i ⁴⁵ tɕ i ɑ u ⁴⁵		sleep	709	f e - i ⁴⁵ tɕ i ɑ u ⁴⁵
24208	Chengdu	to sleep	睡瞌睡	suei¹³kʰo³¹suei¹³	650	suei¹³kʰo³¹suei¹³	s u e i ¹³ kʰ o ³¹ s u e i ¹³		sleep	708	s u e i ¹³ kʰ o ³¹ s u e i ¹³
24209	Kunming	to sleep	睡覺	ʂue¹³tɕiau¹³	650	ʂue¹³tɕiau¹³	ʂ u e ¹³ tɕ i a u ¹³		sleep	709	ʂ u - e ¹³ tɕ i a u ¹³
24210	Hefei	to sleep	睡覺	ʂui⁵³tɕiɔ⁵³	650	ʂui⁵³tɕiɔ⁵³	ʂ u i ⁵³ tɕ i ɔ ⁵³		sleep	709	ʂ u - i ⁵³ tɕ i - ɔ ⁵³
24211	Yangzhou	to sleep	睡覺	suəi⁵⁵kɔ⁵⁵	650	suəi⁵⁵kɔ⁵⁵	s u ə i ⁵⁵ k ɔ ⁵⁵		sleep	709	s u ə i ⁵⁵ k - - ɔ ⁵⁵
24212	Suzhou	to sleep	睏覺	kʰuən⁵¹³₄₄kæ⁵¹³₂₁	650	kʰuən⁵¹³₄₄kæ⁵¹³₂₁	kʰ u ə n ⁵¹³₄₄ k æ ⁵¹³₂₁		sleep	705	kʰ u ə n ⁵¹³₄₄ k - æ ⁵¹³₂₁
24214	Changsha	to sleep	睏覺	kʰuən⁵⁵kau⁵⁵	650	kʰuən⁵⁵kau⁵⁵	kʰ u ə n ⁵⁵ k a u ⁵⁵		sleep	705	kʰ u ə n ⁵⁵ k a u ⁵⁵
24215	Nanchang	to sleep	睏覺	kʰun²¹³kau⁵⁵	650	kʰun²¹³kau⁵⁵	kʰ u n ²¹³ k a u ⁵⁵		sleep	705	kʰ u - n ²¹³ k a u ⁵⁵
24216	Meixian	to sleep	睡目	sɔi⁴²muk²¹	650	sɔi⁴²muk²¹	s ɔ i ⁴² m u k ²¹		sleep	707	s ɔ i ⁴² m u k ²¹
24217	Guangzhou	to sleep	瞓覺	fɐn³³kau³³	650	fɐn³³kau³³	f ɐ n ³³ k a u ³³		sleep	715	f ɐ n ³³ k a u ³³
24218	Yangjiang	to sleep	瞓〔覺〕	fɐn²⁴(kau²⁴)	650	fɐn²⁴	f ɐ n ²⁴		sleep	714	f ɐ n ²⁴
24220	Xiamen	to sleep	!	[2] ka⁵⁵₃₃tsue³³	650	ka⁵⁵₃₃tsue³³	k a ⁵⁵₃₃ ts u e ³³	[2]	sleep	2	k - - a - ⁵⁵₃₃ ts u - e - ³³
24221	Chaozhou	to sleep	! □	uk⁴	650	uk⁴	u k ⁴		sleep	26	- - u k ⁴ - - - -
24222	Chaozhou	to sleep	! □	[2] ĩ⁵⁵	650	ĩ⁵⁵	ĩ ∼ ⁵⁵	[2]	sleep	26	- ĩ - ∼ ⁵⁵ - - - -
24223	Fuzhou	to sleep	曬	kʰouŋ²¹³	650	kʰouŋ²¹³	kʰ o u ŋ ²¹³		sleep	566	kʰ o u ŋ ²¹³
#
17759	Beijing	to smell (perceive odor) [transitive]	聞	uən³⁵	504	uən³⁵	u ə n ³⁵		smell (something)	818	u - ə n ³⁵
17760	Jinan	to smell (perceive odor) [transitive]	聞	uẽ⁴²	504	uẽ⁴²	u ẽ ∼ ⁴²		smell (something)	818	u - ẽ ∼ ⁴²
17761	Shenyang	to smell (perceive odor) [transitive]	聞	uən³⁵	504	uən³⁵	u ə n ³⁵		smell (something)	818	u - ə n ³⁵
17762	Xian	to smell (perceive odor) [transitive]	聞	vẽ²⁴	504	vẽ²⁴	v ẽ ∼ ²⁴		smell (something)	818	- v ẽ ∼ ²⁴
17763	Chengdu	to smell (perceive odor) [transitive]	聞	uən³¹	504	uən³¹	u ə n ³¹		smell (something)	818	u - ə n ³¹
17764	Kunming	to smell (perceive odor) [transitive]	聞	uə̃³¹	504	uə̃³¹	u ə̃ ∼ ³¹		smell (something)	818	u - ə̃ ∼ ³¹
17765	Hefei	to smell (perceive odor) [transitive]	聞	un⁵⁵	504	un⁵⁵	u n ⁵⁵		smell (something)	818	- - u n ⁵⁵
17766	Yangzhou	to smell (perceive odor) [transitive]	聞	uəŋ³⁴	504	uəŋ³⁴	u ə ŋ ³⁴		smell (something)	818	u - ə ŋ ³⁴
17767	Suzhou	to smell (perceive odor) [transitive]	聞	mən²⁴	504	mən²⁴	m ə n ²⁴		smell (something)	818	- m ə n ²⁴
17768	Wenzhou	to smell (perceive odor) [transitive]	嗅	hoŋ⁴²	504	hoŋ⁴²	h o ŋ ⁴²		smell (something)	284	h - o ŋ ⁴²
17769	Changsha	to smell (perceive odor) [transitive]	聞	uən¹³	504	uən¹³	u ə n ¹³		smell (something)	818	u - ə n ¹³
17770	Changsha	to smell (perceive odor) [transitive]	聽	[2] tʰin⁵⁵	504	tʰin⁵⁵	tʰ i n ⁵⁵	[2]	smell (something)	819	tʰ i - n ⁵⁵
17771	Nanchang	to smell (perceive odor) [transitive]	嗅	ɕiuŋ⁵⁵,ɕyɔŋ⁵⁵	504	ɕiuŋ⁵⁵	ɕ i u ŋ ⁵⁵		smell (something)	284	ɕ i u ŋ ⁵⁵
17772	Nanchang	to smell (perceive odor) [transitive]	聞	[2] un⁵⁵	504	un⁵⁵	u n ⁵⁵	[2]	smell (something)	818	- - u n ⁵⁵
17773	Meixian	to smell (perceive odor) [transitive]	鼻	pʰi⁴²	504	pʰi⁴²	pʰ i ⁴²		smell (something)	1117	pʰ i - ⁴²
17774	Guangzhou	to smell (perceive odor) [transitive]	聞	nɐn²¹	504	nɐn²¹	n ɐ n ²¹		smell (something)	818	- n ɐ n ²¹
17775	Yangjiang	to smell (perceive odor) [transitive]	聞	mɐn⁴⁴³	504	mɐn⁴⁴³	m ɐ n ⁴⁴³		smell (something)	818	- m ɐ n ⁴⁴³
17776	Xiamen	to smell (perceive odor) [transitive]	鼻	pʰĩ³³	504	pʰĩ³³	pʰ ĩ ∼ ³³		smell (something)	1117	pʰ ĩ ∼ ³³
17777	Chaozhou	to smell (perceive odor) [transitive]	鼻	pʰĩ¹¹	504	pʰĩ¹¹	pʰ ĩ ∼ ¹¹		smell (something)	1117	pʰ ĩ ∼ ¹¹
17778	Fuzhou	to smell (perceive odor) [transitive]	鼻	pei²⁴²	504	pei²⁴²	p e i ²⁴²		smell (something)	1117	p e i ²⁴²
#
16759	Xian	to spit	頷水	xæ̃²¹fei⁰	482	xæ̃²¹fei⁰	x æ̃ ∼ ²¹ f e i ⁰		saliva, spit	1074	x æ̃ ∼ ²¹ f e i ⁰
16760	Chengdu	to spit	! □水	kʰəu⁵³suei⁵³	482	kʰəu⁵³suei⁵³	kʰ ə u ⁵³ s u e i ⁵³		saliva, spit	29	kʰ ə u ⁵³ s u e i ⁵³
16761	Kunming	to spit	! □水	kʰəu⁵³ʂue⁵³	482	kʰəu⁵³ʂue⁵³	kʰ ə u ⁵³ ʂ u e ⁵³		saliva, spit	29	kʰ ə u ⁵³ ʂ u e - ⁵³
16762	Hefei	to spit	! □水	kʰɯ²⁴ʂui²⁴	482	kʰɯ²⁴ʂui²⁴	kʰ ɯ ²⁴ ʂ u i ²⁴		saliva, spit	29	kʰ ɯ - ²⁴ ʂ u i - ²⁴
16763	Yangzhou	to spit	! □水	kʰɤɯ⁴²suəi⁴²	482	kʰɤɯ⁴²suəi⁴²	kʰ ɤ ɯ ⁴² s u ə i ⁴²		saliva, spit	29	kʰ ɤ ɯ ⁴² s u ə i ⁴²
16764	Suzhou	to spit	饞唾	zɛ²⁴₂₂tʰəu⁵¹³₄₄	482	zɛ²⁴₂₂tʰəu⁵¹³₄₄	z ɛ ²⁴₂₂ tʰ ə u ⁵¹³₄₄		saliva, spit	1087	z ɛ ²⁴₂₂ tʰ ə u ⁵¹³₄₄
16765	Wenzhou	to spit	! □灠水	kʰau⁴⁵la²⁴sๅ⁴⁵	482	kʰau⁴⁵la²⁴sๅ⁴⁵	kʰ a u ⁴⁵ l a ²⁴ s ๅ ⁴⁵		saliva, spit	30	kʰ a u ⁴⁵ l a ²⁴ s ๅ ⁴⁵
16770	Yangjiang	to spit	! □水	hɐu²¹ʃui²¹	482	hɐu²¹ʃui²¹	h ɐ u ²¹ ʃ u i ²¹		saliva, spit	29	h ɐ u ²¹ ʃ u i - ²¹
16758	Shenyang	to spit	哈 拉 子	[2] **xa³³la³³tsๅ⁰	482	xa³³la³³tsๅ⁰	x a ³³ l a ³³ ts ๅ ⁰	[2][*]	saliva, spit	259	x a ³³ l a ³³ ts ๅ ⁰
16766	Changsha	to spit	饞	tsan¹³	482	tsan¹³	ts a n ¹³		saliva, spit	1086	ts a n ¹³
16767	Nanchang	to spit	涎	ɕiɛn⁵⁵	482	ɕiɛn⁵⁵	ɕ i ɛ n ⁵⁵		saliva, spit	616	ɕ i ɛ n ⁵⁵
16768	Meixian	to spit	! □	kʰɛu³¹lan⁴⁴	482	kʰɛu³¹lan⁴⁴	kʰ ɛ u ³¹ l a n ⁴⁴		saliva, spit	26	kʰ ɛ u - ³¹ l a n ⁴⁴
16769	Guangzhou	to spit	! □水	hɐu³⁵ʃøy³⁵	482	hɐu³⁵ʃøy³⁵	h ɐ u ³⁵ ʃ ø y ³⁵		saliva, spit	29	h ɐ u ³⁵ ʃ ø y - ³⁵
16773	Fuzhou	to spit	灠	laŋ³¹	482	laŋ³¹	l a ŋ ³¹		saliva, spit	631	l a - ŋ ³¹
16771	Xiamen	to spit	灠	nũã³³	482	nũã³³	n ũ ã ∼ ³³		saliva, spit	631	n ũ ã ∼ ³³
16755	Beijing	to spit	哈 拉 子	**xa⁵⁵la⁵⁵tsๅ⁰	482	xa⁵⁵la⁵⁵tsๅ⁰	x a ⁵⁵ l a ⁵⁵ ts ๅ ⁰	[*]	saliva, spit	259	x a ⁵⁵ l a ⁵⁵ ts ๅ ⁰
16756	Jinan	to spit	吃拉 拉	**tʂʰʅ²¹³la⁰la⁰	482	tʂʰʅ²¹³la⁰la⁰	tʂʰ ʅ ²¹³ l a ⁰ l a ⁰	[*]	saliva, spit	242	tʂʰ ʅ ²¹³ l a ⁰ l a ⁰
16772	Chaozhou	to spit	灠	nua³⁵	482	nua³⁵	n u a ³⁵		saliva, spit	631	n u a - ³⁵
16757	Shenyang	to spit	吃水	tsʰๅ³³suei²¹³	482	tsʰๅ³³suei²¹³	tsʰ ๅ ³³ s u e i ²¹³		saliva, spit	243	tsʰ ๅ ³³ s u e i ²¹³
#
20685	Beijing	to stand	站	tʂan⁵¹	572	tʂan⁵¹	tʂ a n ⁵¹		stand, stand up	748	tʂ a n ⁵¹
20686	Jinan	to stand	站	tʂæ̃²¹	572	tʂæ̃²¹	tʂ æ̃ ∼ ²¹		stand, stand up	748	tʂ æ̃ ∼ ²¹
20687	Shenyang	to stand	站	tsan⁴¹	572	tsan⁴¹	ts a n ⁴¹		stand, stand up	748	ts a n ⁴¹
20688	Xian	to stand	站	tsæ̃⁴⁵	572	tsæ̃⁴⁵	ts æ̃ ∼ ⁴⁵		stand, stand up	748	ts æ̃ ∼ ⁴⁵
20689	Chengdu	to stand	站	tsan¹³	572	tsan¹³	ts a n ¹³		stand, stand up	748	ts a n ¹³
20690	Kunming	to stand	站	tʂã¹³	572	tʂã¹³	tʂ ã ∼ ¹³		stand, stand up	748	tʂ ã ∼ ¹³
20691	Hefei	to stand	站	tʂæ̃⁵³	572	tʂæ̃⁵³	tʂ æ̃ ∼ ⁵³		stand, stand up	748	tʂ æ̃ ∼ ⁵³
20692	Yangzhou	to stand	站	tsɛ̃⁵⁵	572	tsɛ̃⁵⁵	ts ɛ̃ ∼ ⁵⁵		stand, stand up	748	ts ɛ̃ ∼ ⁵⁵
20693	Suzhou	to stand	立	liɪʔ²³	572	liɪʔ²³	l i ɪ ʔ ²³		stand, stand up	747	l i ɪ ʔ ²³
20694	Wenzhou	to stand		@gɛ²⁴	572	@gɛ²⁴	@ g ɛ ²⁴		stand, stand up	1	- - - - - @ g - ɛ - ²⁴
20695	Changsha	to stand	站	tsan²¹	572	tsan²¹	ts a n ²¹		stand, stand up	748	ts a n ²¹
20696	Nanchang	to stand	站	tsan⁵⁵	572	tsan⁵⁵	ts a n ⁵⁵		stand, stand up	748	ts a n ⁵⁵
20697	Nanchang	to stand	企	[2] tɕʰi³¹	572	tɕʰi³¹	tɕʰ i ³¹	[2]	stand, stand up	157	tɕʰ i - ³¹
20698	Meixian	to stand	企	kʰi⁴⁴	572	kʰi⁴⁴	kʰ i ⁴⁴		stand, stand up	157	kʰ i - ⁴⁴
20699	Guangzhou	to stand	企	kʰei²³	572	kʰei²³	kʰ e i ²³		stand, stand up	157	kʰ e i ²³
20700	Yangjiang	to stand	企	kʰei²¹	572	kʰei²¹	kʰ e i ²¹		stand, stand up	157	kʰ e i ²¹
20701	Xiamen	to stand	企	kʰiaʰ³³	572	kʰiaʰ³³	kʰ i aʰ ³³		stand, stand up	157	kʰ i aʰ ³³
20702	Chaozhou	to stand	企	kʰia³⁵	572	kʰia³⁵	kʰ i a ³⁵		stand, stand up	157	kʰ i a ³⁵
20703	Fuzhou	to stand	企	kʰie²⁴²	572	kʰie²⁴²	kʰ i e ²⁴²		stand, stand up	157	kʰ i e ²⁴²
#
25213	Beijing	to think (reflect)	想	ɕiaŋ²¹⁴	673	ɕiaŋ²¹⁴	ɕ i a ŋ ²¹⁴		think	448	ɕ i a ŋ ²¹⁴
25214	Jinan	to think (reflect)	想	ɕiaŋ⁵⁵	673	ɕiaŋ⁵⁵	ɕ i a ŋ ⁵⁵		think	448	ɕ i a ŋ ⁵⁵
25215	Shenyang	to think (reflect)	想	ɕiaŋ²¹³	673	ɕiaŋ²¹³	ɕ i a ŋ ²¹³		think	448	ɕ i a ŋ ²¹³
