# Wordlist

# META
@modified:2015-01-20 10:39

# DATA
ID	GLOSS_IN_SOURCE	SOURCE	ENTRY_IN_SOURCE	POS	CHINESE_GLOSS	DOCULECT	IPA	CONCEPT	ID_IN_SOURCE	PST
3064	sour	Wang2006a	soŋ55	?	?	Tuoluo	soŋ₅₅	sour	1072	CVcT
3065	sour	Wang2006a	suaŋ55	?	?	Gongxing	suaŋ₅₅	sour	1072	CVcT
3066	sour	Wang2006a	ɕyE24	?	?	Enqi	ɕyɛ₂₄	sour	1072	CVT
3067	sour	Wang2006a	sua55	?	?	Ega	sua₅₅	sour	1072	CVT
3068	sour	Wang2006a	tɕã55	?	?	Jinman	t͡ɕã₅₅	sour	1072	CVT
3069	sour	Wang2006a	suɑ̃55	?	?	Jinxing	suɑ̃₅₅	sour	1072	CVT
3070	sour	Wang2006a	sʰuaŋ55	?	?	Dashi	sʰuaŋ₅₅	sour	1072	CVcT
3071	sour	Wang2006a	sua55	?	?	Zhoucheng	sua₅₅	sour	1072	CVT
3072	sour	Wang2006a	suaŋ55	?	?	Mazhelong	suaŋ₅₅	sour	1072	CVcT
3073	sour	Allen2007	sũã55	?	酸	Jianchuan	sũã₅₅	sour	436	CVT
3074	sour	Allen2007	sua55	?	酸	Eryuan	sua₅₅	sour	436	CVT
3075	sour	Allen2007	sʰũã55	?	酸	Heqi	sʰũã₅₅	sour	436	CVT
3076	sour	Allen2007	sũã55	?	酸	Lanping	sũã₅₅	sour	436	CVT
3077	sour	Allen2007	ʃua55	?	酸	Qiliqiao	ʃua₅₅	sour	436	CVT
3078	sour	Allen2007	sua55	?	酸	Yunlong	sua₅₅	sour	436	CVT
3079	sour	Allen2007	sũã55	?	酸	Xiangyun	sũã₅₅	sour	436	CVT
3080	sour	Allen2007	tɕãõ55	?	酸	Luobenzhuo	t͡ɕãõ₅₅	sour	436	CVT
#
3081	speech; words; language	Wang2006a	doŋ35	?	?	Tuoluo	doŋ₃₅	speech;word;language	651	CVcT
3082	speech; words; language	Wang2006a	doŋ12	?	?	Gongxing	doŋ₁₂	speech;word;language	651	CVcT
3083	speech; words; language	Wang2006a	do21	?	?	Enqi	do₂₁	speech;word;language	651	CVT
3084	speech; words; language	Wang2006a	(tɕa55)	?	?	Ega	t͡ɕa₅₅	speech;word;language	651	CVT
3085	speech; words; language	Wang2006a	(la22kue55)	?	?	Jinman	la₂₂kue₅₅	speech;word;language	651	CVTCVT
3086	speech; words; language	Wang2006a	tou21	?	?	Zhoucheng	tou₂₁	speech;word;language	651	CVT
3087	speech; words; language	Wang2006a	(ɣo21)	?	?	Mazhelong	ɣo₂₁	speech;word;language	651	CVT
3088	word,speech	Allen2007	ɕi55ɣou42/tõ21	?	话	Jianchuan	ɕi₅₅ɣou₄₂	speech;word;language	240	CVTCVT
3089	word,speech	Allen2007	tɔ21	?	话	Eryuan	tɔ₂₁	speech;word;language	240	CVT
3090	word,speech	Allen2007	tɔ̃21	?	话	Heqi	tɔ̃₂₁	speech;word;language	240	CVT
3091	word,speech	Allen2007	tɔ̃21/wɔ̃42	?	话	Lanping	tɔ̃₂₁	speech;word;language	240	CVT
3092	word,speech	Allen2007	to21	?	话	Qiliqiao	to₂₁	speech;word;language	240	CVT
3093	word,speech	Allen2007	dzɿ31	?	话	Yunlong	d͡zɿ₃₁	speech;word;language	240	CVT
3094	word,speech	Allen2007	tã21	?	话	Xiangyun	tã₂₁	speech;word;language	240	CVT
3095	word,speech	Allen2007	tso31tɔ̃31	?	话	Luobenzhuo	t͡so₃₁tɔ̃₃₁	speech;word;language	240	CVTCVT
#
3096	peppery	Wang2006a	tɕʰien55	verb	?	Tuoluo	t͡ɕʰien₅₅	spicy	1489	CVcT
3097	peppery	Wang2006a	tsʰɛ55	verb	?	Ega	t͡sʰɛ₅₅	spicy	1489	CVT
3098	peppery	Wang2006a	tsẽ55	verb	?	Jinman	t͡sẽ₅₅	spicy	1489	CVT
3099	peppery	Wang2006a	tɕʰien55	verb	?	Jinxing	t͡ɕʰien₅₅	spicy	1489	CVcT
3100	peppery	Wang2006a	tɕʰien55	verb	?	Dashi	t͡ɕʰien₅₅	spicy	1489	CVcT
3101	peppery	Wang2006a	tɕʰi55	verb	?	Zhoucheng	t͡ɕʰi₅₅	spicy	1489	CVT
3102	peppery	Wang2006a	tɕʰĩ55	verb	?	Mazhelong	t͡ɕʰĩ₅₅	spicy	1489	CVT
3103	hot(spicy)	Allen2007	tɕʰĩ55	verb	辣	Jianchuan	t͡ɕʰĩ₅₅	spicy	439	CVT
3104	hot(spicy)	Allen2007	tɕʰi55	verb	辣	Eryuan	t͡ɕʰi₅₅	spicy	439	CVT
3105	hot(spicy)	Allen2007	tɕʰĩ55	verb	辣	Heqi	t͡ɕʰĩ₅₅	spicy	439	CVT
3106	hot(spicy)	Allen2007	tɕʰĩ55	verb	辣	Lanping	t͡ɕʰĩ₅₅	spicy	439	CVT
3107	hot(spicy)	Allen2007	tɕʰi55	verb	辣	Qiliqiao	t͡ɕʰi₅₅	spicy	439	CVT
3108	hot(spicy)	Allen2007	tɕʰi55	verb	辣	Yunlong	t͡ɕʰi₅₅	spicy	439	CVT
3109	hot(spicy)	Allen2007	tɕʰĩ55	verb	辣	Xiangyun	t͡ɕʰĩ₅₅	spicy	439	CVT
3110	hot(spicy)	Allen2007	tsʰẽ55	verb	辣	Luobenzhuo	t͡sʰẽ₅₅	spicy	439	CVT
#
3111	spit (noun or verb?)	Wang2006a	tɕʰi42(/fɚ55tʰɔ21)	verb	?	Tuoluo	t͡ɕʰi₄₂	spit	1688	CVT
3112	spit (noun or verb?)	Wang2006a	(pfu12tʰua42)	verb	?	Gongxing	pfu₁₂tʰua₄₂	spit	1688	CCVTCVT
3113	spit (noun or verb?)	Wang2006a	(fE24tʰo43)	verb	?	Enqi	fɛ₂₄tʰo₄₃	spit	1688	CVTCVT
3114	spit (noun or verb?)	Wang2006a	(fɛ55tʰo42)	verb	?	Ega	fɛ₅₅tʰo₄₂	spit	1688	CVTCVT
3115	spit (noun or verb?)	Wang2006a	(fe55)	verb	?	Jinman	fe₅₅	spit	1688	CVT
3116	spit (noun or verb?)	Wang2006a	tsʰi55(tsʰi55tʰou31)	verb	?	Jinxing	t͡sʰi₅₅t͡sʰi₅₅tʰou₃₁	spit	1688	CVTCVTCVT
3117	spit (noun or verb?)	Wang2006a	tʂʰi55	verb	?	Dashi	t͡ʂʰi₅₅	spit	1688	CVT
3118	spit (noun or verb?)	Wang2006a	tsi55	verb	?	Zhoucheng	t͡si₅₅	spit	1688	CVT
3119	spit (noun or verb?)	Wang2006a	tɕʰi55	verb	?	Mazhelong	t͡ɕʰi₅₅	spit	1688	CVT
3120	spit	Allen2007	tsʰɿ55	verb	吐（痰）	Jianchuan	t͡sʰɿ₅₅	spit	264	CVT
3121	spit	Allen2007	tsʰɿ55	verb	吐（痰）	Eryuan	t͡sʰɿ₅₅	spit	264	CVT
3122	spit	Allen2007	tsʰɿ55	verb	吐（痰）	Heqi	t͡sʰɿ₅₅	spit	264	CVT
3123	spit	Allen2007	tsʰɛ55	verb	吐（痰）	Lanping	t͡sʰɛ₅₅	spit	264	CVT
3124	spit	Allen2007	e42(tʰɔ31wa42)	verb	吐（痰）	Qiliqiao	e₄₂tʰɔ₃₁wa₄₂	spit	264	VTCVTCVT
3125	spit	Allen2007	tsɿ35	verb	吐（痰）	Yunlong	t͡sɿ₃₅	spit	264	CVT
3126	spit	Allen2007	tsʰɿ55	verb	吐（痰）	Xiangyun	t͡sʰɿ₅₅	spit	264	CVT
3127	spit	Allen2007	fe55tʰao31	verb	吐（痰）	Luobenzhuo	fe₅₅tʰao₃₁	spit	264	CVTCVT
#
3128	star	Wang2006a	ɕiaŋ55	?	?	Tuoluo	ɕiaŋ₅₅	star	5	CVcT
3129	star	Wang2006a	san55	?	?	Gongxing	san₅₅	star	5	CVcT
3130	star	Wang2006a	ɕiæ24	?	?	Enqi	ɕiæ₂₄	star	5	CVT
3131	star	Wang2006a	ɕia55	?	?	Ega	ɕia₅₅	star	5	CVT
3132	star	Wang2006a	ɕiã55	?	?	Jinman	ɕiã₅₅	star	5	CVT
3133	star	Wang2006a	ɕian55	?	?	Jinxing	ɕian₅₅	star	5	CVcT
3134	star	Wang2006a	ɕiɚ̃55	?	?	Dashi	ɕiɚ̃₅₅	star	5	CVT
3135	star	Wang2006a	ɕiɛ55	?	?	Zhoucheng	ɕiɛ₅₅	star	5	CVT
3136	star	Wang2006a	ɕɚ̃55	?	?	Mazhelong	ɕɚ̃₅₅	star	5	CVT
3137	star	Allen2007	ɕɛ̃55kʰo33	?	星星	Jianchuan	ɕɛ̃₅₅kʰo₃₃	star	4	CVTCVT
3138	star	Allen2007	ɕɛ55ɣɔ33	?	星星	Eryuan	ɕɛ₅₅ɣɔ₃₃	star	4	CVTCVT
3139	star	Allen2007	ɕʰɛ̃55kʰɔ33	?	星星	Heqi	ɕʰɛ̃₅₅kʰɔ₃₃	star	4	CVTCVT
3140	star	Allen2007	ɕĩɛ̃55kʰu44	?	星星	Lanping	ɕĩɛ̃₅₅kʰu₄₄	star	4	CVTCVT
3141	star	Allen2007	ɕɛ55o33	?	星星	Qiliqiao	ɕɛ₅₅o₃₃	star	4	CVTVT
3142	star	Allen2007	ɕɛ55kʰɔ33	?	星星	Yunlong	ɕɛ₅₅kʰɔ₃₃	star	4	CVTCVT
3143	star	Allen2007	ɕɛ̃55kʰɔ33	?	星星	Xiangyun	ɕɛ̃₅₅kʰɔ₃₃	star	4	CVTCVT
3144	star	Allen2007	ɕã33tɕi31	?	星星	Luobenzhuo	ɕã₃₃t͡ɕi₃₁	star	4	CVTCVT
#
3145	steam	Wang2006a	dĩ55	verb	?	Tuoluo	dĩ₅₅	steam	1797	CVT
3146	steam	Wang2006a	dzẽ12	verb	?	Gongxing	d͡zẽ₁₂	steam	1797	CVT
3147	steam	Wang2006a	diɯ24	verb	?	Enqi	diɯ₂₄	steam	1797	CVT
3148	steam	Wang2006a	tɕi55	verb	?	Ega	t͡ɕi₅₅	steam	1797	CVT
3149	steam	Wang2006a	ʈɯ̃55	verb	?	Jinman	ʈɯ̃₅₅	steam	1797	CVT
3150	steam	Wang2006a	tsǝ̃55	verb	?	Jinxing	t͡sǝ̃₅₅	steam	1797	CVT
3151	steam	Wang2006a	tʂẽ35	verb	?	Dashi	t͡ʂẽ₃₅	steam	1797	CVT
3152	steam	Wang2006a	tsɯ35	verb	?	Zhoucheng	t͡sɯ₃₅	steam	1797	CVT
3153	steam	Wang2006a	[tsen55]	verb	?	Mazhelong	t͡sen₅₅	steam	1797	CVcT
3154	steam(yams)	Allen2007	tsɤ33	verb	煮（洋芋）	Jianchuan	t͡sɤ₃₃	steam	307	CVT
3155	steam(yams)	Allen2007	tʂɤ33	verb	煮（洋芋）	Eryuan	t͡ʂɤ₃₃	steam	307	CVT
3156	steam(yams)	Allen2007	tsuɔ33	verb	煮（洋芋）	Heqi	t͡suɔ₃₃	steam	307	CVT
3157	steam(yams)	Allen2007	tsu33	verb	煮（洋芋）	Lanping	t͡su₃₃	steam	307	CVT
3158	steam(yams)	Allen2007	tsɤ33	verb	煮（洋芋）	Qiliqiao	t͡sɤ₃₃	steam	307	CVT
3159	steam(yams)	Allen2007	dzɤ44	verb	煮（洋芋）	Yunlong	d͡zɤ₄₄	steam	307	CVT
3160	steam(yams)	Allen2007	kou42	verb	煮（洋芋）	Xiangyun	kou₄₂	steam	307	CVT
3161	steam(yams)	Allen2007	tɕʊ33	verb	煮（洋芋）	Luobenzhuo	t͡ɕʊ₃₃	steam	307	CVT
#
3162	step on; tread	Wang2006a	(uen21)	verb	?	Tuoluo	uen₂₁	step on;tread	1168	VcT
3163	step on; tread	Wang2006a	da21	verb	?	Gongxing	da₂₁	step on;tread	1168	CVT
3164	step on; tread	Wang2006a	ta21(/tsʰuE43)	verb	?	Enqi	ta₂₁	step on;tread	1168	CVT
3165	step on; tread	Wang2006a	ta42	verb	?	Ega	ta₄₂	step on;tread	1168	CVT
3166	step on; tread	Wang2006a	ta42	verb	?	Jinman	ta₄₂	step on;tread	1168	CVT
3167	step on; tread	Wang2006a	tɑ42	verb	?	Jinxing	tɑ₄₂	step on;tread	1168	CVT
3168	step on; tread	Wang2006a	ta42	verb	?	Dashi	ta₄₂	step on;tread	1168	CVT
3169	step on; tread	Wang2006a	ta42	verb	?	Zhoucheng	ta₄₂	step on;tread	1168	CVT
3170	step on; tread	Wang2006a	tʰa42	verb	?	Mazhelong	tʰa₄₂	step on;tread	1168	CVT
3171	step on	Allen2007	ta42	verb	踩	Jianchuan	ta₄₂	step on;tread	279	CVT
3172	step on	Allen2007	ta42	verb	踩	Eryuan	ta₄₂	step on;tread	279	CVT
3173	step on	Allen2007	ta42	verb	踩	Heqi	ta₄₂	step on;tread	279	CVT
3174	step on	Allen2007	ta42	verb	踩	Lanping	ta₄₂	step on;tread	279	CVT
3175	step on	Allen2007	ta42	verb	踩	Qiliqiao	ta₄₂	step on;tread	279	CVT
3176	step on	Allen2007	ta42	verb	踩	Yunlong	ta₄₂	step on;tread	279	CVT
3177	step on	Allen2007	ta42	verb	踩	Xiangyun	ta₄₂	step on;tread	279	CVT
3178	step on	Allen2007	ta44	verb	踩	Luobenzhuo	ta₄₄	step on;tread	279	CVT
#
3179	stir-fry; stir	Wang2006a	tʰv33	verb	?	Tuoluo	tʰɤ₃₃	stir	1186	CVT
3180	stir-fry; stir	Wang2006a	tɕyi22	verb	?	Gongxing	t͡ɕyi₂₂	stir	1186	CVT
3181	stir-fry; stir	Wang2006a	tʰiu22	verb	?	Enqi	tʰiu₂₂	stir	1186	CVT
3182	stir-fry; stir	Wang2006a	(ŋõ21)	verb	?	Ega	ŋõ₂₁	stir	1186	CVT
3183	stir-fry; stir	Wang2006a	(õ21)	verb	?	Jinman	õ₂₁	stir	1186	VT
3184	stir-fry; stir	Wang2006a	tsʰu33	verb	?	Jinxing	t͡sʰu₃₃	stir	1186	CVT
3185	stir-fry; stir	Wang2006a	tʂʰu	verb	?	Dashi	t͡ʂʰu	stir	1186	CV
3186	stir-fry; stir	Wang2006a	tsʰu33	verb	?	Zhoucheng	t͡sʰu₃₃	stir	1186	CVT
3187	stir-fry; stir	Wang2006a	tsʰu33	verb	?	Mazhelong	t͡sʰu₃₃	stir	1186	CVT
3188	stir-fry	Allen2007	tsʰu33	verb	炒	Jianchuan	t͡sʰu₃₃	stir	308	CVT
3189	stir-fry	Allen2007	tsʰu33	verb	炒	Eryuan	t͡sʰu₃₃	stir	308	CVT
3190	stir-fry	Allen2007	tsʰu33	verb	炒	Heqi	t͡sʰu₃₃	stir	308	CVT
3191	stir-fry	Allen2007	tsʰu33	verb	炒	Lanping	t͡sʰu₃₃	stir	308	CVT
3192	stir-fry	Allen2007	ʧʰu33	verb	炒	Qiliqiao	ʧʰu₃₃	stir	308	CVT
3193	stir-fry	Allen2007	tsʰu33	verb	炒	Yunlong	t͡sʰu₃₃	stir	308	CVT
3194	stir-fry	Allen2007	tsʰu33	verb	炒	Xiangyun	t͡sʰu₃₃	stir	308	CVT
3195	stir-fry	Allen2007	ɴ̣31	verb	炒	Luobenzhuo	ɴ̣₃₁	stir	308	cT
#
3196	stomach	Wang2006a	ʐɚ42	?	?	Tuoluo	ʐɚ₄₂	stomach	148	CVT
3197	stomach	Wang2006a	ʐi22	?	?	Gongxing	ʐi₂₂	stomach	148	CVT
3198	stomach	Wang2006a	zɿ21	?	?	Enqi	zɿ₂₁	stomach	148	CVT
3199	stomach	Wang2006a	zɛ22	?	?	Ega	zɛ₂₂	stomach	148	CVT
3200	stomach	Wang2006a	ʐɚ42	?	?	Jinman	ʐɚ₄₂	stomach	148	CVT
3201	stomach	Wang2006a	v42 [/uei55]	?	?	Jinxing	v₄₂	stomach	148	cT
3202	stomach	Wang2006a	[uei55]]	?	?	Dashi	uei₅₅	stomach	148	VT
3203	stomach	Wang2006a	v42	?	?	Zhoucheng	v₄₂	stomach	148	cT
3204	stomach	Wang2006a	ju42	?	?	Mazhelong	ju₄₂	stomach	148	CVT
3205	stomach	Allen2007	vɤ42	?	胃	Jianchuan	vɤ₄₂	stomach	148	CVT
3206	stomach	Allen2007	zɿ42kʰɔ33	?	胃	Eryuan	zɿ₄₂kʰɔ₃₃	stomach	148	CVTCVT
3207	stomach	Allen2007	vɤ42	?	胃	Heqi	vɤ₄₂	stomach	148	CVT
3208	stomach	Allen2007	ʐɛ42	?	胃	Lanping	ʐɛ₄₂	stomach	148	CVT
3209	stomach	Allen2007	fɤ42	?	胃	Qiliqiao	fɤ₄₂	stomach	148	CVT
3210	stomach	Allen2007	we55	?	胃	Yunlong	we₅₅	stomach	148	CVT
3211	stomach	Allen2007	ɤ42	?	胃	Xiangyun	ɤ₄₂	stomach	148	VT
3212	stomach	Allen2007	sæ̃33ʐa33	?	胃	Luobenzhuo	sæ̃₃₃ʐa₃₃	stomach	148	CVTCVT
5726	stomach	Wang2006a	tsʰu42	?	?	Gongxing	t͡sʰu₄₂	stomach	2109	CVT
5727	stomach	Wang2006a	tsʰu43	?	?	Enqi	t͡sʰu₄₃	stomach	2109	CVT
5728	stomach	Wang2006a	tsʰu42	?	?	Ega	t͡sʰu₄₂	stomach	2109	CVT
5729	stomach	Wang2006a	tsʰu42	?	?	Jinman	t͡sʰu₄₂	stomach	2109	CVT
5730	stomach	Wang2006a	(v42)	?	?	Zhoucheng	v₄₂	stomach	2109	cT
5731	stomach	Wang2006a	tsʰu21	?	?	Mazhelong	t͡sʰu₂₁	stomach	2109	CVT
#
3213	stone	Wang2006a	diu42	?	?	Tuoluo	diu₄₂	stone	43	CVT
3214	stone	Wang2006a	dzu21	?	?	Gongxing	d͡zu₂₁	stone	43	CVT
3215	stone	Wang2006a	tiu21	?	?	Enqi	tiu₂₁	stone	43	CVT
3216	stone	Wang2006a	tɕiu42	?	?	Ega	t͡ɕiu₄₂	stone	43	CVT
3217	stone	Wang2006a	ʈo21	?	?	Jinman	ʈo₂₁	stone	43	CVT
3218	stone	Wang2006a	tsou42	?	?	Jinxing	t͡sou₄₂	stone	43	CVT
3219	stone	Wang2006a	tʂou42	?	?	Dashi	t͡ʂou₄₂	stone	43	CVT
3220	stone	Wang2006a	tsou42	?	?	Zhoucheng	t͡sou₄₂	stone	43	CVT
3221	stone	Wang2006a	tsʰv42	?	?	Mazhelong	t͡sʰɤ₄₂	stone	43	CVT
3222	stone	Allen2007	tɕo42kʰue55	?	石头	Jianchuan	t͡ɕo₄₂kʰue₅₅	stone	23	CVTCVT
3223	stone	Allen2007	tʂo42kʰue55	?	石头	Eryuan	t͡ʂo₄₂kʰue₅₅	stone	23	CVTCVT
3224	stone	Allen2007	tsou42kʰue55	?	石头	Heqi	t͡sou₄₂kʰue₅₅	stone	23	CVTCVT
3225	stone	Allen2007	tsu31kʰue55	?	石头	Lanping	t͡su₃₁kʰue₅₅	stone	23	CVTCVT
3226	stone	Allen2007	tso42kʰue55	?	石头	Qiliqiao	t͡so₄₂kʰue₅₅	stone	23	CVTCVT
3227	stone	Allen2007	tso42kʰue55	?	石头	Yunlong	t͡so₄₂kʰue₅₅	stone	23	CVTCVT
3228	stone	Allen2007	tso42kʰue55	?	石头	Xiangyun	t͡so₄₂kʰue₅₅	stone	23	CVTCVT
3229	stone	Allen2007	tu42qʰɛ̃55	?	石头	Luobenzhuo	tu₄₂qʰɛ̃₅₅	stone	23	CVTCVT
#
3230	cooking stove; kitchen range	Wang2006a	tsu21	?	?	Tuoluo	t͡su₂₁	stove	544	CVT
3231	cooking stove; kitchen range	Wang2006a	tsu42	?	?	Gongxing	t͡su₄₂	stove	544	CVT
3232	cooking stove; kitchen range	Wang2006a	tsu43	?	?	Enqi	t͡su₄₃	stove	544	CVT
3233	cooking stove; kitchen range	Wang2006a	tsy42	?	?	Ega	t͡sy₄₂	stove	544	CVT
3234	cooking stove; kitchen range	Wang2006a	tsou42	?	?	Jinxing	t͡sou₄₂	stove	544	CVT
3235	cooking stove; kitchen range	Wang2006a	tsu42	?	?	Dashi	t͡su₄₂	stove	544	CVT
3236	cooking stove; kitchen range	Wang2006a	tso42	?	?	Mazhelong	t͡so₄₂	stove	544	CVT
3237	stove	Allen2007	tsou42	?	灶	Jianchuan	t͡sou₄₂	stove	221	CVT
3238	stove	Allen2007	tsɔ42	?	灶	Eryuan	t͡sɔ₄₂	stove	221	CVT
3239	stove	Allen2007	tsɔu42	?	灶	Heqi	t͡sɔu₄₂	stove	221	CVT
3240	stove	Allen2007	tsu31kʰo55	?	灶	Lanping	t͡su₃₁kʰo₅₅	stove	221	CVTCVT
3241	stove	Allen2007	tsɔ32	?	灶	Qiliqiao	t͡sɔ₃₂	stove	221	CVT
3242	stove	Allen2007	tsɔ42	?	灶	Yunlong	t͡sɔ₄₂	stove	221	CVT
3243	stove	Allen2007	tso42	?	灶	Xiangyun	t͡so₄₂	stove	221	CVT
3244	stove	Allen2007	lu31tsʊ33	?	灶	Luobenzhuo	lu₃₁t͡sʊ₃₃	stove	221	CVTCVT
#
3245	straight	Wang2006a	tue55	?	?	Tuoluo	tue₅₅	straight	1003	CVT
3246	straight	Wang2006a	tuen55	?	?	Gongxing	tuen₅₅	straight	1003	CVcT
3247	straight	Wang2006a	tyE24	?	?	Enqi	tyɛ₂₄	straight	1003	CVT
3248	straight	Wang2006a	ti55	?	?	Ega	ti₅₅	straight	1003	CVT
3249	straight	Wang2006a	tyi55	?	?	Jinman	tyi₅₅	straight	1003	CVT
3250	straight	Wang2006a	tuen55	?	?	Jinxing	tuen₅₅	straight	1003	CVcT
3251	straight	Wang2006a	tuen35	?	?	Dashi	tuen₃₅	straight	1003	CVcT
3252	straight	Wang2006a	miou42	?	?	Zhoucheng	miou₄₂	straight	1003	CVT
3253	straight	Wang2006a	(tsuen55)	?	?	Mazhelong	t͡suen₅₅	straight	1003	CVcT
3254	straight	Allen2007	tũẽ55	?	直	Jianchuan	tũẽ₅₅	straight	400	CVT
3255	straight	Allen2007	miɔ42	?	直	Eryuan	miɔ₄₂	straight	400	CVT
3256	straight	Allen2007	tsɿ55	?	直	Heqi	t͡sɿ₅₅	straight	400	CVT
3257	straight	Allen2007	tũẽ44	?	直	Lanping	tũẽ₄₄	straight	400	CVT
3258	straight	Allen2007	miɔ32	?	直	Qiliqiao	miɔ₃₂	straight	400	CVT
3259	straight	Allen2007	miɔ42	?	直	Yunlong	miɔ₄₂	straight	400	CVT
3260	straight	Allen2007	tsɿ35	?	直	Xiangyun	t͡sɿ₃₅	straight	400	CVT
3261	straight	Allen2007	dy55	?	直	Luobenzhuo	dy₅₅	straight	400	CVT
#
3262	sun	Wang2006a	jien42	?	?	Tuoluo	jien₄₂	sun	2	CVcT
3263	sun	Wang2006a	ɲi24	?	?	Gongxing	ɲi₂₄	sun	2	CVT
3264	sun	Wang2006a	ɲi55	?	?	Enqi	ɲi₅₅	sun	2	CVT
3265	sun	Wang2006a	ɲi44	?	?	Ega	ɲi₄₄	sun	2	CVT
3266	sun	Wang2006a	ɲi55	?	?	Jinman	ɲi₅₅	sun	2	CVT
3267	sun	Wang2006a	jien44	?	?	Jinxing	jien₄₄	sun	2	CVcT
3268	sun	Wang2006a	jien44	?	?	Dashi	jien₄₄	sun	2	CVcT
3269	sun	Wang2006a	mi44	?	?	Zhoucheng	mi₄₄	sun	2	CVT
3270	sun	Wang2006a	ɲiɛ44	?	?	Mazhelong	ɲiɛ₄₄	sun	2	CVT
3271	sun	Allen2007	jĩ44pʰĩ31	?	太阳	Jianchuan	jĩ₄₄pʰĩ₃₁	sun	2	CVTCVT
3272	sun	Allen2007	ɲi44pʰi31	?	太阳	Eryuan	ɲi₄₄pʰi₃₁	sun	2	CVTCVT
3273	sun	Allen2007	jĩ44pʰĩ31	?	太阳	Heqi	jĩ₄₄pʰĩ₃₁	sun	2	CVTCVT
3274	sun	Allen2007	jĩ55pʰĩ31	?	太阳	Lanping	jĩ₅₅pʰĩ₃₁	sun	2	CVTCVT
3275	sun	Allen2007	mi44pʰi31	?	太阳	Qiliqiao	mi₄₄pʰi₃₁	sun	2	CVTCVT
3276	sun	Allen2007	ɲi44pʰi31	?	太阳	Yunlong	ɲi₄₄pʰi₃₁	sun	2	CVTCVT
3277	sun	Allen2007	ni44tsʰou44tsɿ33	?	太阳	Xiangyun	ni₄₄t͡sʰou₄₄t͡sɿ₃₃	sun	2	CVTCVTCVT
3278	sun	Allen2007	ɲi55	?	太阳	Luobenzhuo	ɲi₅₅	sun	2	CVT
#
3279	sweat	Wang2006a	ŋɔ35	?	?	Tuoluo	ŋɔ₃₅	sweat	154	CVT
3280	sweat	Wang2006a	ʁaŋ12	?	?	Gongxing	ʁaŋ₁₂	sweat	154	CVcT
3281	sweat	Wang2006a	ʁa21	?	?	Enqi	ʁa₂₁	sweat	154	CVT
3282	sweat	Wang2006a	ŋa21	?	?	Ega	ŋa₂₁	sweat	154	CVT
3283	sweat	Wang2006a	ã21	?	?	Jinman	ã₂₁	sweat	154	VT
3284	sweat	Wang2006a	ŋɑ̃21	?	?	Jinxing	ŋɑ̃₂₁	sweat	154	CVT
3285	sweat	Wang2006a	ŋa21	?	?	Dashi	ŋa₂₁	sweat	154	CVT
3286	sweat	Wang2006a	ŋa21	?	?	Zhoucheng	ŋa₂₁	sweat	154	CVT
3287	sweat	Wang2006a	ɣaŋ21	?	?	Mazhelong	ɣaŋ₂₁	sweat	154	CVcT
3288	sweat	Allen2007	ŋa21	?	汗	Jianchuan	ŋa₂₁	sweat	152	CVT
3289	sweat	Allen2007	ŋa21	?	汗	Eryuan	ŋa₂₁	sweat	152	CVT
3290	sweat	Allen2007	ŋa21	?	汗	Heqi	ŋa₂₁	sweat	152	CVT
3291	sweat	Allen2007	ŋa21	?	汗	Lanping	ŋa₂₁	sweat	152	CVT
3292	sweat	Allen2007	ŋa21	?	汗	Qiliqiao	ŋa₂₁	sweat	152	CVT
3293	sweat	Allen2007	ɣa21	?	汗	Yunlong	ɣa₂₁	sweat	152	CVT
3294	sweat	Allen2007	ɣã21	?	汗	Xiangyun	ɣã₂₁	sweat	152	CVT
3295	sweat	Allen2007	ɴa21	?	汗	Luobenzhuo	ɴa₂₁	sweat	152	CVT
#
3296	swell	Wang2006a	tʂʰ|er̃55	verb	?	Tuoluo	t͡ʂʰ|er̃₅₅	swell	1802	CVcT
3297	swell	Wang2006a	|sr.ʰɚ̃55	verb	?	Gongxing	|sr.ʰɚ̃₅₅	swell	1802	CVcT
3298	swell	Wang2006a	tsʰɿ24	verb	?	Enqi	t͡sʰɿ₂₄	swell	1802	CVT
3299	swell	Wang2006a	tsʰɛ55	verb	?	Ega	t͡sʰɛ₅₅	swell	1802	CVT
3300	swell	Wang2006a	tʂʰɚ55	verb	?	Jinman	t͡ʂʰɚ₅₅	swell	1802	CVT
3301	swell	Wang2006a	tsʰan55	verb	?	Jinxing	t͡sʰan₅₅	swell	1802	CVcT
3302	swell	Wang2006a	tʂʰɚ̃55	verb	?	Dashi	t͡ʂʰɚ̃₅₅	swell	1802	CVT
3303	swell	Wang2006a	tsʰi55	verb	?	Zhoucheng	t͡sʰi₅₅	swell	1802	CVT
3304	swell	Wang2006a	tsʰen55	verb	?	Mazhelong	t͡sʰen₅₅	swell	1802	CVcT
3305	swell	Allen2007	tsʰɛ̃55	verb	肿	Jianchuan	t͡sʰɛ̃₅₅	swell	380	CVT
3306	swell	Allen2007	tsʰɿ55	verb	肿	Eryuan	t͡sʰɿ₅₅	swell	380	CVT
3307	swell	Allen2007	tsʰɿ̃55	verb	肿	Heqi	t͡sʰɿ̃₅₅	swell	380	CVT
3308	swell	Allen2007	tsʰɛ̃44	verb	肿	Lanping	t͡sʰɛ̃₄₄	swell	380	CVT
