# Wordlist

# DATA
ID	GFN	CONCEPT	LGID	RGEN	STEDT_GLOSS	REFLEX	DOCULECT	SRCID	SRCABBR	STEDT_RN	IPA	TOKENS
47743	num	all	1830	394557	all / everything	pan³¹ʃɔ̱ʔ⁵⁵	Leqi (Luxi)	0962.33	TBL	47743	pan³¹ʃɔ̱ʔ⁵⁵	p a n ³¹ ◦ ʃ ɔ̱ ʔ ⁵⁵
81978	num	all	1849	394574	all / everything	khɛ̱⁵⁵lø̱³¹	Karen	0962.50	TBL	81978	khɛ̱⁵⁵lø̱³¹	kh ɛ̱ ⁵⁵ ◦ l ø̱ ³¹
49446	num	all	1831	394558	all / everything	tshɯ⁵⁵	Nusu (Central)	0962.34	TBL	49446	tshɯ⁵⁵	tsh ɯ ⁵⁵
83535	num	all	1850	394530	all / everything	ka³⁵ne⁵³ tshaŋ⁵⁵ma⁵³	Cuona Menba	0962.06	TBL	83535	ka³⁵ne⁵³ tshaŋ⁵⁵ma⁵³	k a ³⁵ ◦ n e ⁵³ _ tsh a ŋ ⁵⁵ ◦ m a ⁵³
51279	num	all	1832	394559	all / everything	ʑi²¹χɑ⁵⁵	Yi (Xide)	0962.35	TBL	51279	ʑi²¹χɑ⁵⁵	ʑ i ²¹ ◦ χ ɑ ⁵⁵
19606	num	all	1814	394543	all / everything	ŋa³¹mă⁵⁵ŋa⁵¹	Jingpho	0962.19	TBL	19606	ŋa³¹mă⁵⁵ŋa⁵¹	ŋ a ³¹ m ă ⁵⁵ ◦ ŋ a ⁵¹
53233	num	all	1833	394560	all / everything	ʑi⁵⁵sɑ⁵⁵	Yi (Weishan)	0962.36	TBL	53233	ʑi⁵⁵sɑ⁵⁵	ʑ i ⁵⁵ ◦ s ɑ ⁵⁵
85379	num	all	1851	394531	all / everything	tham tɕeʔ	Motuo Menba	0962.07	TBL	85379	tham tɕeʔ	th a m _ tɕ e ʔ
87083	num	all	1852	394532	all / everything	ji tɕhɛ	Qiang (Mawo)	0962.08	TBL	87083	ji tɕhɛ	j i _ tɕh ɛ
21598	num	all	1815	394526	all / everything	tshaŋ⁵⁵ma⁵⁵	Tibetan (Lhasa)	0962.02	TBL	21598	tshaŋ⁵⁵ma⁵⁵	tsh a ŋ ⁵⁵ ◦ m a ⁵⁵
55127	num	all	1834	394561	all / everything	ŋ²¹ɕɑ³³	Yi (Nanhua)	0962.37	TBL	55127	ŋ²¹ɕɑ³³	ŋ ²¹ ◦ ɕ ɑ ³³
89002	num	all	1853	394533	all / everything	i¹³xa⁵⁵	Pumi (Lanping)	0962.09	TBL	89002	i¹³xa⁵⁵	i ¹³ ◦ x a ⁵⁵
23612	num	all	1816	394544	all / everything	sɯ³¹nɑʔ⁵⁵	Dulong	0962.20	TBL	23612	sɯ³¹nɑʔ⁵⁵	s ɯ ³¹ ◦ n ɑ ʔ ⁵⁵
25431	num	all	1817	394545	all / everything	*	Nung	0962.21	TBL	25431	*	*
58901	num	all	1836	394563	all / everything	ɪ⁵⁵dzɤ³³	Yi (Sani)	0962.39	TBL	58901	ɪ⁵⁵dzɤ³³	ɪ ⁵⁵ ◦ dz ɤ ³³
26907	num	all	1818	394546	all / everything	*	Darang [Taraon]	0962.22	TBL	26907	*	*
60726	num	all	1837	394528	all / everything	ha no	Tibetan (Xiahe)	0962.04	TBL	60726	ha no	h a _ n o
28335	num	all	1819	394547	all / everything	*	Kaman [Miju]	0962.23	TBL	28335	*	*
14224	num	all	1811	394540	all / everything	*	Guiqiong	0962.16	TBL	14224	*	*
62493	num	all	1838	394564	all / everything	hɑ̃³³ŋɑ̱³³ mɑ̱³³	Lisu	0962.40	TBL	62493	hɑ̃³³ŋɑ̱³³ mɑ̱³³	h ɑ̃ ∼ ³³ ◦ ŋ ɑ̱ ³³ _ m ɑ̱ ³³
15887	num	all	1812	394541	all / everything	nõ³³thi⁵⁵	Xumi	0962.17	TBL	15887	nõ³³thi⁵⁵	n õ ∼ ³³ ◦ th i ⁵⁵
29842	num	all	1820	394548	all / everything	kə baŋ	Bokar	0962.24	TBL	29842	kə baŋ	k ə _ b a ŋ
64325	num	all	1839	394565	all / everything	*	Hani (Lüchun)	0962.41	TBL	64325	*	*
31688	num	all	1821	394549	all / everything	*	Yidu	0962.25	TBL	31688	*	*
21599	num	all	1815	394576	all / everything	kaŋ¹³ka⁵⁵	Tibetan (Lhasa)	0962.02	TBL	21599	kaŋ¹³ka⁵⁵	k a ŋ ¹³ ◦ k a ⁵⁵
#
33189		bad	1822	399198	bad	sho³	Burmese (Written)	1053.26	TBL	33189	sho³	sh o ³
33190		bad	1822	399230	bad	ȵɑṁ¹	Burmese (Written)	1053.26	TBL	33190	ȵɑṁ¹	ȵ ɑ ṁ ¹
66232		bad	1840	399214	bad	ʒv̩³³pa³³	Hani (Mojiang)	1053.42	TBL	66232	ʒv̩³³pa³³	ʒ v̩ ³³ ◦ p a ³³
1191		bad	1804	399173	bad	ŋan pa	Tibetan (Written)	1053.01	TBL	1191	ŋan pa	ŋ a n _ p a
35086		bad	1823	399199	bad	sho⁵⁵	Burmese (Rangoon)	1053.27	TBL	35086	sho⁵⁵	sh o ⁵⁵
35087		bad	1823	399231	bad	ȵɑ̃⁵³	Burmese (Rangoon)	1053.27	TBL	35087	ȵɑ̃⁵³	ȵ ɑ̃ ∼ ⁵³
68026		bad	1841	399215	bad	lu³¹	Lahu (Lancang)	1053.43	TBL	68026	lu³¹	l u ³¹
3147		bad	1805	399182	bad	dʐɿ¹¹dʐɑ⁵⁵	Pumi (Jiulong)	1053.10	TBL	3147	dʐɿ¹¹dʐɑ⁵⁵	dʐ ɿ ¹¹ ◦ dʐ ɑ ⁵⁵
36952		bad	1824	399200	bad	tɕa⁵⁵	Achang (Longchuan)	1053.28	TBL	36952	tɕa⁵⁵	tɕ a ⁵⁵
69856		bad	1842	399216	bad	mə³³mɯ⁴⁴	Jinuo	1053.44	TBL	69856	mə³³mɯ⁴⁴	m ə ³³ ◦ m ɯ ⁴⁴
4796		bad	1806	399183	bad	mɑ kə snɑ	rGyalrong (Maerkang)	1053.11	TBL	4796	mɑ kə snɑ	m ɑ _ k ə _ s n ɑ
38732		bad	1825	399201	bad	n³¹cɛ⁵⁵	Achang (Xiandao)	1053.29	TBL	38732	n³¹cɛ⁵⁵	n ³¹ ◦ c ɛ ⁵⁵
71718		bad	1843	399217	bad	khuɑ²¹	Naxi	1053.45	TBL	71718	khuɑ²¹	kh u ɑ ²¹
6751		bad	1807	399184	bad	qhə mɛ	Daofu	1053.12	TBL	6751	qhə mɛ	qh ə _ m ɛ
6752		bad	1807	399227	bad	gɛ qhə mɛ	Daofu	1053.12	TBL	6752	gɛ qhə mɛ	g ɛ _ qh ə _ m ɛ
40475		bad	1826	399175	bad	du⁵⁵pᴜ⁵³	Tibetan (Batang)	1053.03	TBL	40475	du⁵⁵pᴜ⁵³	d u ⁵⁵ ◦ p ᴜ ⁵³
40476		bad	1826	399224	bad	ɕɑu⁵⁵dɛʔ⁵³	Tibetan (Batang)	1053.03	TBL	40476	ɕɑu⁵⁵dɛʔ⁵³	ɕ ɑ u ⁵⁵ ◦ d ɛ ʔ ⁵³
73537		bad	1844	399218	bad	mæ⁵³næ̱³¹	Namuyi	1053.46	TBL	73537	mæ⁵³næ̱³¹	m æ ⁵³ ◦ n æ̱ ³¹
8646		bad	1808	399185	bad	qa⁵⁵stsue⁵⁵	Queyu (Xinlong)	1053.13	TBL	8646	qa⁵⁵stsue⁵⁵	q a ⁵⁵ s ◦ ts u e ⁵⁵
42392		bad	1827	399202	bad	then²¹	Atsi [Zaiwa]	1053.30	TBL	42392	then²¹	th e n ²¹
75343		bad	1845	399219	bad	ma³¹na³⁵	Gazhuo	1053.47	TBL	75343	ma³¹na³⁵	m a ³¹ ◦ n a ³⁵
10490		bad	1809	399186	bad	ʂtʂu⁵⁵tʂu³³	Zhaba (Daofu County)	1053.14	TBL	10490	ʂtʂu⁵⁵tʂu³³	ʂ ◦ tʂ u ⁵⁵ ◦ tʂ u ³³
44225		bad	1828	399203	bad	kɔi³⁵	Langsu (Luxi)	1053.31	TBL	44225	kɔi³⁵	k ɔ i ³⁵
77090		bad	1846	399220	bad	xe̱³³	Bai (Jianchuan)	1053.48	TBL	77090	xe̱³³	x e̱ ³³
77091		bad	1846	399233	bad	kua̱²¹	Bai (Jianchuan)	1053.48	TBL	77091	kua̱²¹	k u a̱ ²¹
17856		bad	1813	399190	bad	mæ³³li⁵³	Lyuzu	1053.18	TBL	17856	mæ³³li⁵³	m æ ³³ ◦ l i ⁵³
12427		bad	1810	399187	bad	tsho⁵⁵βə⁵³	Muya	1053.15	TBL	12427	tsho⁵⁵βə⁵³	tsh o ⁵⁵ ◦ β ə ⁵³
78980		bad	1847	399221	bad	tie³⁵kha⁵⁵la⁵⁵	Tujia	1053.49	TBL	78980	tie³⁵kha⁵⁵la⁵⁵	t i e ³⁵ ◦ kh a ⁵⁵ ◦ l a ⁵⁵
14314		bad	1811	399188	bad	me³⁵ge³⁵wu⁵⁵	Guiqiong	1053.16	TBL	14314	me³⁵ge³⁵wu⁵⁵	m e ³⁵ ◦ g e ³⁵ ◦ w u ⁵⁵
80494		bad	1848	399177	bad	ŋan bæ	Tibetan (Alike)	1053.05	TBL	80494	ŋan bæ	ŋ a n _ b æ
47824		bad	1830	399205	bad	pjɔːʔ³¹	Leqi (Luxi)	1053.33	TBL	47824	pjɔːʔ³¹	p j ɔː ʔ ³¹
29939		bad	1820	399229	bad	ka ru	Bokar	1053.24	TBL	29939	ka ru	k a _ r u
15981		bad	1812	399189	bad	dza³⁵	Xumi	1053.17	TBL	15981	dza³⁵	dz a ³⁵
15982		bad	1812	399228	bad (things)	pa³³tʂɿ⁵⁵	Xumi	1053.17	TBL	15982	pa³³tʂɿ⁵⁵	p a ³³ ◦ tʂ ɿ ⁵⁵
82056		bad	1849	399222	bad	da³¹ɣe³³	Karen	1053.50	TBL	82056	da³¹ɣe³³	d a ³¹ ◦ ɣ e ³³
49536		bad	1831	399206	bad	ma⁵⁵ge³³	Nusu (Central)	1053.34	TBL	49536	ma⁵⁵ge³³	m a ⁵⁵ ◦ g e ³³
83627		bad	1850	399178	bad	tuk³⁵po⁵³	Cuona Menba	1053.06	TBL	83627	tuk³⁵po⁵³	t u k ³⁵ ◦ p o ⁵³
51384		bad	1832	399207	bad	ɑ²¹vɑ⁵⁵	Yi (Xide)	1053.35	TBL	51384	ɑ²¹vɑ⁵⁵	ɑ ²¹ ◦ v ɑ ⁵⁵
51385		bad	1832	399232	bad	di³³	Yi (Xide)	1053.35	TBL	51385	di³³	d i ³³
19699		bad	1814	399191	bad	then³¹	Jingpho	1053.19	TBL	19699	then³¹	th e n ³¹
85454		bad	1851	399179	bad	duk pin	Motuo Menba	1053.07	TBL	85454	duk pin	d u k _ p i n
53334		bad	1833	399208	bad	phɪ̱²¹	Yi (Weishan)	1053.36	TBL	53334	phɪ̱²¹	ph ɪ̱ ²¹
21700		bad	1815	399174	bad	ŋɛ̃¹³po⁵⁵	Tibetan (Lhasa)	1053.02	TBL	21700	ŋɛ̃¹³po⁵⁵	ŋ ɛ̃ ∼ ¹³ ◦ p o ⁵⁵
21701		bad	1815	399223	bad	tu¹³ko⁵⁵	Tibetan (Lhasa)	1053.02	TBL	21701	tu¹³ko⁵⁵	t u ¹³ ◦ k o ⁵⁵
55220		bad	1834	399209	bad	lɑ̱⁵⁵	Yi (Nanhua)	1053.37	TBL	55220	lɑ̱⁵⁵	l ɑ̱ ⁵⁵
89093		bad	1853	399181	bad	dʐɛ¹³	Pumi (Lanping)	1053.09	TBL	89093	dʐɛ¹³	dʐ ɛ ¹³
23701		bad	1816	399192	bad	mɑʔ⁵⁵	Dulong	1053.20	TBL	23701	mɑʔ⁵⁵	m ɑ ʔ ⁵⁵
57076		bad	1835	399210	bad	ɖɑ̱²	Yi (Wuding)	1053.38	TBL	57076	ɖɑ̱²	ɖ ɑ̱ ²
25506		bad	1817	399193	bad	m̩³¹sɿ³¹lɑ⁵⁵	Nung	1053.21	TBL	25506	m̩³¹sɿ³¹lɑ⁵⁵	m̩ ³¹ ◦ s ɿ ³¹ ◦ l ɑ ⁵⁵
58996		bad	1836	399211	bad	dle⁴⁴	Yi (Sani)	1053.39	TBL	58996	dle⁴⁴	d l e ⁴⁴
26984		bad	1818	399194	bad	pɹɑ⁵⁵jim⁵⁵	Darang [Taraon]	1053.22	TBL	26984	pɹɑ⁵⁵jim⁵⁵	p ɹ ɑ ⁵⁵ ◦ j i m ⁵⁵
60809		bad	1837	399176	bad	a χa ma	Tibetan (Xiahe)	1053.04	TBL	60809	a χa ma	a _ χ a _ m a
60810		bad	1837	399225	bad	ŋan	Tibetan (Xiahe)	1053.04	TBL	60810	ŋan	ŋ a n
28412		bad	1819	399195	bad	mɯ³¹phɑn⁵⁵	Kaman [Miju]	1053.23	TBL	28412	mɯ³¹phɑn⁵⁵	m ɯ ³¹ ◦ ph ɑ n ⁵⁵
46021		bad	1829	399204	bad	a³¹kai⁵⁵	Bola (Luxi)	1053.32	TBL	46021	a³¹kai⁵⁵	a ³¹ ◦ k a i ⁵⁵
62587		bad	1838	399212	bad	ma³¹dʑi³³	Lisu	1053.40	TBL	62587	ma³¹dʑi³³	m a ³¹ ◦ dʑ i ³³
29938		bad	1820	399196	bad	po moŋ	Bokar	1053.24	TBL	29938	po moŋ	p o _ m o ŋ
87184		bad	1852	399180	bad (things)	bɑ χɑ	Qiang (Mawo)	1053.08	TBL	87184	bɑ χɑ	b ɑ _ χ ɑ
87185		bad	1852	399226	bad (words)	mɛj	Qiang (Mawo)	1053.08	TBL	87185	mɛj	m ɛ j
64415		bad	1839	399213	bad	dø⁵⁵	Hani (Lüchun)	1053.41	TBL	64415	dø⁵⁵	d ø ⁵⁵
31762		bad	1821	399197	bad	e⁵⁵lieŋ⁵⁵	Yidu	1053.25	TBL	31762	e⁵⁵lieŋ⁵⁵	e ⁵⁵ ◦ l i e ŋ ⁵⁵
#
32855	prep	below, under	1822	382725	below / under	ɔk⁴	Burmese (Written)	0732.26	TBL	32855	ɔk⁴	ɔ k ⁴
49212	prep	below, under	1831	382733	below / under	*	Nusu (Central)	0732.34	TBL	49212	*	*
65900	prep	below, under	1840	382741	below / under	a³¹ma³³fɔ³³	Hani (Mojiang)	0732.42	TBL	65900	a³¹ma³³fɔ³³	a ³¹ ◦ m a ³³ ◦ f ɔ ³³
849	prep	below, under	1804	382700	below / under	man tɕhad	Tibetan (Written)	0732.01	TBL	849	man tɕhad	m a n _ tɕh a d
34750	prep	below, under	1823	382726	below / under	ɑuʔ⁴	Burmese (Rangoon)	0732.27	TBL	34750	ɑuʔ⁴	ɑ u ʔ ⁴
67705	prep	below, under	1841	382742	below / under	ɔ³¹xɔ³⁵phɔ⁵³lo³³	Lahu (Lancang)	0732.43	TBL	67705	ɔ³¹xɔ³⁵phɔ⁵³lo³³	ɔ ³¹ ◦ x ɔ ³⁵ ◦ ph ɔ ⁵³ ◦ l o ³³
2817	prep	below, under	1805	382709	below / under	*	Pumi (Jiulong)	0732.10	TBL	2817	*	*
36630	prep	below, under	1824	382727	below / under	a³¹the⁵¹	Achang (Longchuan)	0732.28	TBL	36630	a³¹the⁵¹	a ³¹ ◦ th e ⁵¹
69534	prep	below, under	1842	382743	below / under	pɔ⁴⁴o⁵⁵	Jinuo	0732.44	TBL	69534	pɔ⁴⁴o⁵⁵	p ɔ ⁴⁴ o ⁵⁵
4468	prep	below, under	1806	382710	below / under	wu spoi	rGyalrong (Maerkang)	0732.11	TBL	4468	wu spoi	w u _ s ◦ p o i
38407	prep	below, under	1825	382728	below / under	*	Achang (Xiandao)	0732.29	TBL	38407	*	*
71380	prep	below, under	1843	382744	below / under	mɯ²¹thæ³³	Naxi	0732.45	TBL	71380	mɯ²¹thæ³³	m ɯ ²¹ ◦ th æ ³³
6386	prep	below, under	1807	382711	below / under	nə nkhvɛ	Daofu	0732.12	TBL	6386	nə nkhvɛ	n ə _ n ◦ kh v ɛ
17531	prep	below, under	1813	382717	below / under	ne³³le⁵³ɣɯʴ³³tɕi³¹	Lyuzu	0732.18	TBL	17531	ne³³le⁵³ɣɯʴ³³tɕi³¹	n e ³³ ◦ l e ⁵³ ◦ ɣ ɯʴ ³³ ◦ tɕ i ³¹
40139	prep	below, under	1826	382702	below / under	mã¹³tɕøʔ⁵³	Tibetan (Batang)	0732.03	TBL	40139	mã¹³tɕøʔ⁵³	m ã ∼ ¹³ ◦ tɕ ø ʔ ⁵³
8312	prep	below, under	1808	382712	below / under	me¹³ntɕhə⁵⁵	Queyu (Xinlong)	0732.13	TBL	8312	me¹³ntɕhə⁵⁵	m e ¹³ n ◦ tɕh ə ⁵⁵
42050	prep	below, under	1827	382729	below / under	o̱⁵¹mai²¹	Atsi [Zaiwa]	0732.30	TBL	42050	o̱⁵¹mai²¹	o̱ ⁵¹ ◦ m a i ²¹
75030	prep	below, under	1845	382746	below / under	*	Gazhuo	0732.47	TBL	75030	*	*
10147	prep	below, under	1809	382713	below / under	ɑ¹³tshɿ³³	Zhaba (Daofu County)	0732.14	TBL	10147	ɑ¹³tshɿ³³	ɑ ¹³ ◦ tsh ɿ ³³
43908	prep	below, under	1828	382730	below / under	ɔ³¹mɛ³¹	Langsu (Luxi)	0732.31	TBL	43908	ɔ³¹mɛ³¹	ɔ ³¹ ◦ m ɛ ³¹
76738	prep	below, under	1846	382747	below / under	mə⁵⁵ɣa³³	Bai (Jianchuan)	0732.48	TBL	76738	mə⁵⁵ɣa³³	m ə ⁵⁵ ◦ ɣ a ³³
12076	prep	below, under	1810	382714	below / under	mɐ̃³³tɕhø⁵³	Muya	0732.15	TBL	12076	mɐ̃³³tɕhø⁵³	m ɐ̃ ∼ ³³ ◦ tɕh ø ⁵³
12077	prep	below, under	1810	382751	below / under	nɑ³³to²⁴	Muya	0732.15	TBL	12077	nɑ³³to²⁴	n ɑ ³³ ◦ t o ²⁴
45690	prep	below, under	1829	382731	below / under	a³¹a⁵⁵	Bola (Luxi)	0732.32	TBL	45690	a³¹a⁵⁵	a ³¹ a ⁵⁵
78675	prep	below, under	1847	382748	below / under	*	Tujia	0732.49	TBL	78675	*	*
73209	prep	below, under	1844	382745	below / under	mi³³dæ³⁵	Namuyi	0732.46	TBL	73209	mi³³dæ³⁵	m i ³³ ◦ d æ ³⁵
13990	prep	below, under	1811	382715	below / under	*	Guiqiong	0732.16	TBL	13990	*	*
60495	prep	below, under	1837	382703	below / under	man tɕhar	Tibetan (Xiahe)	0732.04	TBL	60495	man tɕhar	m a n _ tɕh a r
80179	prep	below, under	1848	382704	below / under	*	Tibetan (Alike)	0732.05	TBL	80179	*	*
47509	prep	below, under	1830	382732	below / under	*	Leqi (Luxi)	0732.33	TBL	47509	*	*
15655	prep	below, under	1812	382716	below / under	mæ³³lɛ³³tʂõ⁵⁵	Xumi	0732.17	TBL	15655	mæ³³lɛ³³tʂõ⁵⁵	m æ ³³ ◦ l ɛ ³³ ◦ tʂ õ ∼ ⁵⁵
81747	prep	below, under	1849	382749	below / under	*	Karen	0732.50	TBL	81747	*	*
83305	prep	below, under	1850	382705	below / under	*	Cuona Menba	0732.06	TBL	83305	*	*
51039	prep	below, under	1832	382734	below / under	hhɯ²¹dʑɿ³³	Yi (Xide)	0732.35	TBL	51039	hhɯ²¹dʑɿ³³	hh ɯ ²¹ ◦ dʑ ɿ ³³
85134	prep	below, under	1851	382706	below / under	doŋ ten	Motuo Menba	0732.07	TBL	85134	doŋ ten	d o ŋ _ t e n
19369	prep	below, under	1814	382718	below / under	lă³¹wuʔ⁵⁵	Jingpho	0732.19	TBL	19369	lă³¹wuʔ⁵⁵	l ă ³¹ ◦ w u ʔ ⁵⁵
25200	prep	below, under	1817	382720	below / under	*	Nung	0732.21	TBL	25200	*	*
53000	prep	below, under	1833	382735	below / under	o²¹ɕi⁵⁵	Yi (Weishan)	0732.36	TBL	53000	o²¹ɕi⁵⁵	o ²¹ ◦ ɕ i ⁵⁵
86838	prep	below, under	1852	382707	below / under	qəl	Qiang (Mawo)	0732.08	TBL	86838	qəl	q ə l
21351	prep	below, under	1815	382701	below / under	mɛ̃¹³tɕhɛ⁵²	Tibetan (Lhasa)	0732.02	TBL	21351	mɛ̃¹³tɕhɛ⁵²	m ɛ̃ ∼ ¹³ ◦ tɕh ɛ ⁵²
21352	prep	below, under	1815	382750	below / under	ɕam⁵²la	Tibetan (Lhasa)	0732.02	TBL	21352	ɕam⁵²la	ɕ a m ⁵² ◦ l a
54893	prep	below, under	1834	382736	below / under	to̱³³ɑ²¹ʂɿ²¹	Yi (Nanhua)	0732.37	TBL	54893	to̱³³ɑ²¹ʂɿ²¹	t o̱ ³³ ɑ ²¹ ◦ ʂ ɿ ²¹
88769	prep	below, under	1853	382708	below / under	po⁵⁵ni¹³	Pumi (Lanping)	0732.09	TBL	88769	po⁵⁵ni¹³	p o ⁵⁵ ◦ n i ¹³
23375	prep	below, under	1816	382719	below / under	pɑŋ³¹dʑɑŋ⁵⁵	Dulong	0732.20	TBL	23375	pɑŋ³¹dʑɑŋ⁵⁵	p ɑ ŋ ³¹ ◦ dʑ ɑ ŋ ⁵⁵
56739	prep	below, under	1835	382737	below / under	dzɑ̱⁵⁵di¹¹	Yi (Wuding)	0732.38	TBL	56739	dzɑ̱⁵⁵di¹¹	dz ɑ̱ ⁵⁵ ◦ d i ¹¹
58668	prep	below, under	1836	382738	below / under	*	Yi (Sani)	0732.39	TBL	58668	*	*
26677	prep	below, under	1818	382721	below / under	*	Darang [Taraon]	0732.22	TBL	26677	*	*
28102	prep	below, under	1819	382722	below / under	*	Kaman [Miju]	0732.23	TBL	28102	*	*
62260	prep	below, under	1838	382739	below / under	o̱³¹si̱³³	Lisu	0732.40	TBL	62260	o̱³¹si̱³³	o̱ ³¹ ◦ s i̱ ³³
29600	prep	below, under	1820	382723	below / under	man dap	Bokar	0732.24	TBL	29600	man dap	m a n _ d a p
64092	prep	below, under	1839	382740	below / under	la³¹xø⁵⁵	Hani (Lüchun)	0732.41	TBL	64092	la³¹xø⁵⁵	l a ³¹ ◦ x ø ⁵⁵
31455	prep	below, under	1821	382724	below / under	*	Yidu	0732.25	TBL	31455	*	*
#
33094	adj	big	1822	394662	big / large	kri³	Burmese (Written)	0964.26	TBL	33094	kri³	k r i ³
66135	adj	big	1840	394678	big / large	xɯ³¹	Hani (Mojiang)	0964.42	TBL	66135	xɯ³¹	x ɯ ³¹
1097	adj	big	1804	394637	big / large	tɕhen po	Tibetan (Written)	0964.01	TBL	1097	tɕhen po	tɕh e n _ p o
34991	adj	big	1823	394663	big / large	tɕi⁵⁵	Burmese (Rangoon)	0964.27	TBL	34991	tɕi⁵⁵	tɕ i ⁵⁵
67937	adj	big	1841	394679	big / large	ɯ¹¹	Lahu (Lancang)	0964.43	TBL	67937	ɯ¹¹	ɯ ¹¹
44142	adj	big	1828	394667	big / large	ɣə³⁵	Langsu (Luxi)	0964.31	TBL	44142	ɣə³⁵	ɣ ə ³⁵
3052	adj	big	1805	394646	big / large	tɕə⁵⁵	Pumi (Jiulong)	0964.10	TBL	3052	tɕə⁵⁵	tɕ ə ⁵⁵
3053	adj	big	1805	394688	big / large	tɕə⁵⁵mi⁵⁵	Pumi (Jiulong)	0964.10	TBL	3053	tɕə⁵⁵mi⁵⁵	tɕ ə ⁵⁵ ◦ m i ⁵⁵
55129	adj	big	1834	394673	big / large	ʑæ²¹	Yi (Nanhua)	0964.37	TBL	55129	ʑæ²¹	ʑ æ ²¹
36863	adj	big	1824	394664	big / large	kʐə³¹	Achang (Longchuan)	0964.28	TBL	36863	kʐə³¹	kʐ ə ³¹
69766	adj	big	1842	394680	big / large	la⁴⁴xɯ⁴⁴	Jinuo	0964.44	TBL	69766	la⁴⁴xɯ⁴⁴	l a ⁴⁴ ◦ x ɯ ⁴⁴
4704	adj	big	1806	394647	big / large	kə ktᴇ	rGyalrong (Maerkang)	0964.11	TBL	4704	kə ktᴇ	k ə _ k ◦ t ᴇ
38645	adj	big	1825	394665	big / large	kɯ³¹	Achang (Xiandao)	0964.29	TBL	38645	kɯ³¹	k ɯ ³¹
71627	adj	big	1843	394681	big / large	dɯ²¹	Naxi	0964.45	TBL	71627	dɯ²¹	d ɯ ²¹
6624	adj	big	1807	394648	big / large	gɛ cçhɛ	Daofu	0964.12	TBL	6624	gɛ cçhɛ	g ɛ _ c çh ɛ
40379	adj	big	1826	394639	big / large	tɕhɪ⁵³	Tibetan (Batang)	0964.03	TBL	40379	tɕhɪ⁵³	tɕh ɪ ⁵³
40380	adj	big	1826	394687	big / large	tɕhɑu¹³	Tibetan (Batang)	0964.03	TBL	40380	tɕhɑu¹³	tɕh ɑ u ¹³
73445	adj	big	1844	394682	big / large	da⁵³dʐɿ³¹	Namuyi	0964.46	TBL	73445	da⁵³dʐɿ³¹	d a ⁵³ ◦ dʐ ɿ ³¹
8554	adj	big	1808	394649	big / large	qo⁵⁵rʒi¹³	Queyu (Xinlong)	0964.13	TBL	8554	qo⁵⁵rʒi¹³	q o ⁵⁵ ◦ rʒ i ¹³
42299	adj	big	1827	394666	big / large	ko̱²¹	Atsi [Zaiwa]	0964.30	TBL	42299	ko̱²¹	k o̱ ²¹
75263	adj	big	1845	394683	big / large	ɣɤ³¹	Gazhuo	0964.47	TBL	75263	ɣɤ³¹	ɣ ɤ ³¹
10396	adj	big	1809	394650	big / large	tɕi⁵⁵tɕi⁵⁵	Zhaba (Daofu County)	0964.14	TBL	10396	tɕi⁵⁵tɕi⁵⁵	tɕ i ⁵⁵ ◦ tɕ i ⁵⁵
76996	adj	big	1846	394684	big / large	to̱²¹	Bai (Jianchuan)	0964.48	TBL	76996	to̱²¹	t o̱ ²¹
12333	adj	big	1810	394651	big / large	ki³³kɐ⁵³	Muya	0964.15	TBL	12333	ki³³kɐ⁵³	k i ³³ ◦ k ɐ ⁵³
45930	adj	big	1829	394668	big / large	kɔ̱³⁵	Bola (Luxi)	0964.32	TBL	45930	kɔ̱³⁵	k ɔ̱ ³⁵
78907	adj	big	1847	394685	big / large	thau³⁵pa⁵⁵	Tujia	0964.49	TBL	78907	thau³⁵pa⁵⁵	th a u ³⁵ ◦ p a ⁵⁵
14226	adj	big	1811	394652	big / large	ta⁵⁵ wu⁵⁵	Guiqiong	0964.16	TBL	14226	ta⁵⁵ wu⁵⁵	t a ⁵⁵ _ w u ⁵⁵
14227	adj	big	1811	394689	big / large	ta³¹wu⁵⁵	Guiqiong	0964.16	TBL	14227	ta³¹wu⁵⁵	t a ³¹ ◦ w u ⁵⁵
78908	adj	big	1847	394690	big / large	tshi⁵³	Tujia	0964.49	TBL	78908	tshi⁵³	tsh i ⁵³
80416	adj	big	1848	394641	big / large	tɕhe	Tibetan (Alike)	0964.05	TBL	80416	tɕhe	tɕh e
15889	adj	big	1812	394653	big / large	mɛ³³duɛ⁵³	Xumi	0964.17	TBL	15889	mɛ³³duɛ⁵³	m ɛ ³³ ◦ d u ɛ ⁵³
81980	adj	big	1849	394686	big / large	do̱³¹	Karen	0964.50	TBL	81980	do̱³¹	d o̱ ³¹
49448	adj	big	1831	394670	big / large	ɣɹi⁵⁵	Nusu (Central)	0964.34	TBL	49448	ɣɹi⁵⁵	ɣ ɹ i ⁵⁵
17771	adj	big	1813	394654	big / large	kɯ⁵³kɯ⁵³	Lyuzu	0964.18	TBL	17771	kɯ⁵³kɯ⁵³	k ɯ ⁵³ ◦ k ɯ ⁵³
83537	adj	big	1850	394642	big / large	then⁵⁵po⁵³	Cuona Menba	0964.06	TBL	83537	then⁵⁵po⁵³	th e n ⁵⁵ ◦ p o ⁵³
