# Wordlist

# DATA
ID	GFN	CONCEPT	LGID	RGEN	STEDT_GLOSS	REFLEX	DOCULECT	SRCID	SRCABBR
13228	n	the star	1811	345212	star	ɣi³⁵ tʃə³¹	Guiqiong	0005.16	TBL
79430	n	the star	1848	345201	star	rkar mæ	Tibetan (Alike)	0005.05	TBL
46779	n	the star	1830	345229	star	kji̱³³	Leqi (Luxi)	0005.33	TBL
14892	n	the star	1812	345213	star	tɕɛ⁵³	Xumi	0005.17	TBL
81020	n	the star	1849	345246	star	tsha³¹	Karen	0005.50	TBL
16759	n	the star	1813	345214	star	kəʴ³⁵	Lyuzu	0005.18	TBL
82577	n	the star	1850	345202	star	kar⁵⁵ma⁵³	Cuona Menba	0005.06	TBL
50246	n	the star	1832	345231	star	mu³³tɕɿ³³	Yi (Xide)	0005.35	TBL
18620	n	the star	1814	345215	star	ʃă³³|kan³³	Jingpho	0005.19	TBL
84349	n	the star	1851	345203	star	kar mi	Motuo Menba	0005.07	TBL
52250	n	the star	1833	345232	star	cᴇ⁵⁵	Yi (Weishan)	0005.36	TBL
20475	n	the star	1815	345198	star	kaː⁵⁵ma⁵⁵	Tibetan (Lhasa)	0005.02	TBL
86056	n	the star	1852	345247	star	ʁrə	Qiang (Mawo)	0005.08	TBL
54144	n	the star	1834	345233	star	ke³³	Yi (Nanhua)	0005.37	TBL
88004	n	the star	1853	345205	star	dʐə¹³	Pumi (Lanping)	0005.09	TBL
22615	n	the star	1816	345216	star	gu⁵⁵mjɛt⁵⁵	Dulong	0005.20	TBL
55999	n	the star	1835	345234	star	tɕɔ³³	Yi (Wuding)	0005.38	TBL
24466	n	the star	1817	345217	star	kho³¹ȵi⁵⁵	Nung	0005.21	TBL
57935	n	the star	1836	345235	star	tɕæ³³zɒ¹¹	Yi (Sani)	0005.39	TBL
25950	n	the star	1818	345218	star	khɑ³¹dɯn⁵⁵	Darang [Taraon]	0005.22	TBL
59745	n	the star	1837	345200	star	hkar ma	Tibetan (Xiahe)	0005.04	TBL
27368	n	the star	1819	345219	star	ŋɑ⁵⁵tɕi⁵³	Kaman [Miju]	0005.23	TBL
27369	n	the star	1819	345248	star	kɯ³¹grun³⁵	Kaman [Miju]	0005.23	TBL
86055	n	the star	1852	345204	star	ʁdʐə	Qiang (Mawo)	0005.08	TBL
48469	n	the star	1831	345230	star	krɯ³¹lɔ³³	Nusu (Central)	0005.34	TBL
61517	n	the star	1838	345236	star	ku̱³³zɑ̱³¹	Lisu	0005.40	TBL
28812	n	the star	1820	345220	star	ta kar	Bokar	0005.24	TBL
61518	n	the star	1838	345249	star	ko̱³³ma³³ze³³	Lisu	0005.40	TBL
43175	n	the star	1828	345227	star	kji̱³¹	Langsu (Luxi)	0005.31	TBL
63354	n	the star	1839	345237	star	a³¹gɯ⁵⁵	Hani (Lüchun)	0005.41	TBL
30728	n	the star	1821	345221	star	ɑ⁵⁵nde⁵⁵kɹu⁵⁵	Yidu	0005.25	TBL
32110	n	the star	1822	345222	star	krɑj²	Burmese (Written)	0005.26	TBL
65144	n	the star	1840	345238	star	pɛ³¹kɯ⁵⁵	Hani (Mojiang)	0005.42	TBL
#
683	n	the stick	1804	375083	rod / stick	rgjug pa	Tibetan (Written)	0586.01	TBL
32699	n	the stick	1822	375108	rod / stick	tut⁴	Burmese (Written)	0586.26	TBL
34591	n	the stick	1823	375109	rod / stick	toʔ⁴	Burmese (Rangoon)	0586.27	TBL
2666	n	the stick	1805	375092	rod / stick	pʐɿ¹¹gə⁵⁵	Pumi (Jiulong)	0586.10	TBL
36483	n	the stick	1824	375110	rod / stick	tam⁵⁵	Achang (Longchuan)	0586.28	TBL
69387	n	the stick	1842	375126	rod / stick	tɛ⁴²tɕhə⁴⁴	Jinuo	0586.44	TBL
38259	n	the stick	1825	375111	rod / stick	tam⁵⁵	Achang (Xiandao)	0586.29	TBL
71230	n	the stick	1843	375127	rod / stick	dy²¹	Naxi	0586.45	TBL
88615	n	the stick	1853	375091	rod / stick	tʃhə¹³vbie⁵⁵	Pumi (Lanping)	0586.09	TBL
83159	n	the stick	1850	375088	rod / stick	cuk⁵⁵paʔ⁵³	Cuona Menba	0586.06	TBL
73061	n	the stick	1844	375128	rod / stick	sɿ³¹nbu⁵⁵	Namuyi	0586.46	TBL
8163	n	the stick	1808	375095	rod / stick	ʂt a¹³po⁵⁵	Queyu (Xinlong)	0586.13	TBL
65749	n	the stick	1840	375124	rod / stick	tɔ³¹tv̩⁵⁵	Hani (Mojiang)	0586.42	TBL
41900	n	the stick	1827	375112	rod / stick	nĕ²¹se²¹	Atsi [Zaiwa]	0586.30	TBL
74882	n	the stick	1845	375129	rod / stick	ma²⁴tsɿ³³	Gazhuo	0586.47	TBL
9990	n	the stick	1809	375096	rod / stick	go⁵⁵pi⁵⁵	Zhaba (Daofu County)	0586.14	TBL
9991	n	the stick	1809	375134	rod / stick	go³³pi⁵⁵	Zhaba (Daofu County)	0586.14	TBL
39977	n	the stick	1826	375085	rod / stick	jᴜ⁵⁵pɑʔ⁵³	Tibetan (Batang)	0586.03	TBL
43762	n	the stick	1828	375113	rod / stick	və̆⁵⁵sɛ³⁵	Langsu (Luxi)	0586.31	TBL
76586	n	the stick	1846	375130	rod / stick	kuɑ̱̩²¹	Bai (Jianchuan)	0586.48	TBL
11917	n	the stick	1810	375097	rod / stick	də³³mbɐ⁵³	Muya	0586.15	TBL
67559	n	the stick	1841	375125	rod / stick	ɑ³⁵du³³	Lahu (Lancang)	0586.43	TBL
45541	n	the stick	1829	375114	rod / stick	və̆⁵⁵sɛ³¹	Bola (Luxi)	0586.32	TBL
13840	n	the stick	1811	375098	rod / stick	sɛ̃⁵⁵kuɑ̃⁵⁵	Guiqiong	0586.16	TBL
80026	n	the stick	1848	375087	rod / stick	o tɕho	Tibetan (Alike)	0586.05	TBL
47362	n	the stick	1830	375115	rod / stick	ka̱n⁵⁵taŋ³³	Leqi (Luxi)	0586.33	TBL
15503	n	the stick	1812	375099	rod / stick	qha³³wu⁵⁵	Xumi	0586.17	TBL
15504	n	the stick	1812	375135	rod / stick	qha³³lu⁵⁵	Xumi	0586.17	TBL
49064	n	the stick	1831	375116	rod / stick	si̱⁵³tɔ³¹	Nusu (Central)	0586.34	TBL
17381	n	the stick	1813	375100	rod / stick	tʂha⁵⁵lu⁵³	Lyuzu	0586.18	TBL
50876	n	the stick	1832	375117	rod / stick	thɯ²¹bu²¹	Yi (Xide)	0586.35	TBL
84975	n	the stick	1851	375089	rod / stick	dʑuk paŋ	Motuo Menba	0586.07	TBL
19213	n	the stick	1814	375101	rod / stick	ʃiŋ⁵⁵na⁵⁵	Jingpho	0586.19	TBL
52849	n	the stick	1833	375118	rod / stick	ʔmᴇ⁵⁵tu̪⁵⁵	Yi (Weishan)	0586.36	TBL
86680	n	the stick	1852	375090	rod / stick	wɛ li̥	Qiang (Mawo)	0586.08	TBL
21160	n	the stick	1815	375084	rod / stick	cuk¹³pa⁵²	Tibetan (Lhasa)	0586.02	TBL
21161	n	the stick	1815	375133	rod / stick	juk⁵⁵pə⁵⁵	Tibetan (Lhasa)	0586.02	TBL
54743	n	the stick	1834	375119	rod / stick	mæ̱³³tʂæ̱³³	Yi (Nanhua)	0586.37	TBL
6213	n	the stick	1807	375094	rod / stick	pə cçha	Daofu	0586.12	TBL
23225	n	the stick	1816	375102	rod / stick	tɯ³¹ŋɔn⁵⁵	Dulong	0586.20	TBL
56590	n	the stick	1835	375120	rod / stick	dɑ̱²bv̩³³	Yi (Wuding)	0586.38	TBL
25054	n	the stick	1817	375103	rod / stick	*	Nung	0586.21	TBL
58517	n	the stick	1836	375121	rod / stick	sz̯⁴⁴dʐɑ⁴⁴	Yi (Sani)	0586.39	TBL
81601	n	the stick	1849	375132	rod / stick	tθe³¹bo̱⁵⁵	Karen	0586.50	TBL
4317	n	the stick	1806	375093	rod / stick	tɐ ndɐr	rGyalrong (Maerkang)	0586.11	TBL
26531	n	the stick	1818	375104	rod / stick	tɑ³¹tiu⁵⁵boŋ³⁵	Darang [Taraon]	0586.22	TBL
60345	n	the stick	1837	375086	rod / stick	ʔo tɕo	Tibetan (Xiahe)	0586.04	TBL
27956	n	the stick	1819	375105	rod / stick	ɕu⁵⁵nɑ⁵³	Kaman [Miju]	0586.23	TBL
62110	n	the stick	1838	375122	rod / stick	kɯ³³lɯ³³	Lisu	0586.40	TBL
29445	n	the stick	1820	375106	rod / stick	baŋ ni	Bokar	0586.24	TBL
63946	n	the stick	1839	375123	rod / stick	da⁵⁵tshɿ⁵⁵	Hani (Lüchun)	0586.41	TBL
31309	n	the stick	1821	375107	rod / stick	ɑ³¹tio⁵⁵boŋ⁵³	Yidu	0586.25	TBL
78529	n	the stick	1847	375131	rod / stick	kha²¹tsu²¹	Tujia	0586.49	TBL
#
54	n	the stone (a piece of)	1804	347169	stone	rdo	Tibetan (Written)	0043.01	TBL
34037	n	the stone (a piece of)	1823	347195	stone	tɕɑuʔ⁴	Burmese (Rangoon)	0043.27	TBL
67009	n	the stone (a piece of)	1841	347211	stone	xɑ³⁵pɯ³³ɕi¹¹	Lahu (Lancang)	0043.43	TBL
2092	n	the stone (a piece of)	1805	347178	stone	guo¹¹lũ⁵⁵	Pumi (Jiulong)	0043.10	TBL
35934	n	the stone (a piece of)	1824	347196	stone	laŋ³¹kɔʔ⁵⁵	Achang (Longchuan)	0043.28	TBL
68838	n	the stone (a piece of)	1842	347212	stone	lo⁴²mɔ³³	Jinuo	0043.44	TBL
3760	n	the stone (a piece of)	1806	347179	stone	ɟjə lək	rGyalrong (Maerkang)	0043.11	TBL
37710	n	the stone (a piece of)	1825	347197	stone	luʔ⁵⁵koʔ⁵⁵	Achang (Xiandao)	0043.29	TBL
70660	n	the stone (a piece of)	1843	347213	stone	lv̩³³	Naxi	0043.45	TBL
5612	n	the stone (a piece of)	1807	347180	stone	rgə ma	Daofu	0043.12	TBL
39399	n	the stone (a piece of)	1826	347171	stone	dᴜ⁵³	Tibetan (Batang)	0043.03	TBL
72496	n	the stone (a piece of)	1844	347214	stone	lu⁵⁵qua³¹	Namuyi	0043.46	TBL
7593	n	the stone (a piece of)	1808	347181	stone	rdə¹³tɕe⁵⁵	Queyu (Xinlong)	0043.13	TBL
41339	n	the stone (a piece of)	1827	347198	stone	luʔ²¹kok²¹	Atsi [Zaiwa]	0043.30	TBL
77985	n	the stone (a piece of)	1847	347217	stone	ɣa²¹pa²¹	Tujia	0043.49	TBL
9407	n	the stone (a piece of)	1809	347182	stone	je⁵⁵po⁵⁵	Zhaba (Daofu County)	0043.14	TBL
76015	n	the stone (a piece of)	1846	347216	stone	tso̱²¹khue⁵⁵	Bai (Jianchuan)	0043.48	TBL
11335	n	the stone (a piece of)	1810	347183	stone	dʑo⁵³	Muya	0043.15	TBL
44983	n	the stone (a piece of)	1829	347200	stone	lauʔ³¹taŋ³¹	Bola (Luxi)	0043.32	TBL
13266	n	the stone (a piece of)	1811	347184	stone	hũ³¹phə⁵⁵	Guiqiong	0043.16	TBL
13267	n	the stone (a piece of)	1811	347219	stone	phɔ̃⁵⁵wɔ̃⁵⁵	Guiqiong	0043.16	TBL
18658	n	the stone (a piece of)	1814	347187	stone	n³¹luŋ³¹	Jingpho	0043.19	TBL
79469	n	the stone (a piece of)	1848	347173	stone	rdo	Tibetan (Alike)	0043.05	TBL
46817	n	the stone (a piece of)	1830	347201	stone	luk³¹tsəŋ³¹	Leqi (Luxi)	0043.33	TBL
14930	n	the stone (a piece of)	1812	347185	stone	jũ³³guɛ⁵³	Xumi	0043.17	TBL
81058	n	the stone (a piece of)	1849	347218	stone	lø³¹	Karen	0043.50	TBL
48508	n	the stone (a piece of)	1831	347202	stone	lu̱⁵³	Nusu (Central)	0043.34	TBL
16800	n	the stone (a piece of)	1813	347186	stone	luo³³bo⁵³	Lyuzu	0043.18	TBL
16801	n	the stone (a piece of)	1813	347220	stone	luo³³mæ⁵³	Lyuzu	0043.18	TBL
82615	n	the stone (a piece of)	1850	347174	stone	kɔr³⁵	Cuona Menba	0043.06	TBL
50287	n	the stone (a piece of)	1832	347203	stone	lu̱³³mɑ⁵⁵	Yi (Xide)	0043.35	TBL
84389	n	the stone (a piece of)	1851	347175	stone	luŋ	Motuo Menba	0043.07	TBL
52289	n	the stone (a piece of)	1833	347204	stone	ka⁵⁵lo³³	Yi (Weishan)	0043.36	TBL
74333	n	the stone (a piece of)	1845	347215	stone	no⁵³ma³³	Gazhuo	0043.47	TBL
20526	n	the stone (a piece of)	1815	347170	stone	to¹³	Tibetan (Lhasa)	0043.02	TBL
86096	n	the stone (a piece of)	1852	347176	stone	ɹa ʁuɑ	Qiang (Mawo)	0043.08	TBL
54183	n	the stone (a piece of)	1834	347205	stone	lu̪³³	Yi (Nanhua)	0043.37	TBL
88042	n	the stone (a piece of)	1853	347177	stone	zgø¹³	Pumi (Lanping)	0043.09	TBL
22654	n	the stone (a piece of)	1816	347188	stone	luŋ⁵⁵	Dulong	0043.20	TBL
56037	n	the stone (a piece of)	1835	347206	stone	lɤ¹¹bɤ¹¹	Yi (Wuding)	0043.38	TBL
24504	n	the stone (a piece of)	1817	347189	stone	ḷuŋ⁵⁵	Nung	0043.21	TBL
57973	n	the stone (a piece of)	1836	347207	stone	lu⁴⁴mɒ³³	Yi (Sani)	0043.39	TBL
25988	n	the stone (a piece of)	1818	347190	stone	phlɑŋ³⁵	Darang [Taraon]	0043.22	TBL
27408	n	the stone (a piece of)	1819	347191	stone	lɑ̆uŋ³⁵	Kaman [Miju]	0043.23	TBL
61557	n	the stone (a piece of)	1838	347208	stone	lo̱³³tshi³⁵	Lisu	0043.40	TBL
28859	n	the stone (a piece of)	1820	347192	stone	ɯ lɯŋ	Bokar	0043.24	TBL
43213	n	the stone (a piece of)	1828	347199	stone	lauk³¹tsaŋ³¹	Langsu (Luxi)	0043.31	TBL
63392	n	the stone (a piece of)	1839	347209	stone	xa³¹lu̱³³	Hani (Lüchun)	0043.41	TBL
30766	n	the stone (a piece of)	1821	347193	stone	ɑ³¹lɑŋ⁵⁵	Yidu	0043.25	TBL
59783	n	the stone (a piece of)	1837	347172	stone	do	Tibetan (Xiahe)	0043.04	TBL
32148	n	the stone (a piece of)	1822	347194	stone	kjɔk⁴	Burmese (Written)	0043.26	TBL
65182	n	the stone (a piece of)	1840	347210	stone	l̥u³³mɔ³³	Hani (Mojiang)	0043.42	TBL
#
3	n	the sun	1804	345041	sun	ȵi ma	Tibetan (Written)	0002.01	TBL
27365	n	the sun	1819	345063	sun	min³⁵	Kaman [Miju]	0002.23	TBL
33996	n	the sun	1823	345067	sun	ne²²	Burmese (Rangoon)	0002.27	TBL
66968	n	the sun	1841	345083	sun	mv⁵³ni³³	Lahu (Lancang)	0002.43	TBL
2050	n	the sun	1805	345050	sun	bi³⁵	Pumi (Jiulong)	0002.10	TBL
35893	n	the sun	1824	345068	sun	ni³¹mɔ³¹	Achang (Longchuan)	0002.28	TBL
68797	n	the sun	1842	345084	sun	njɯ⁴²ɔ³³	Jinuo	0002.44	TBL
3718	n	the sun	1806	345051	sun	kə jɑm	rGyalrong (Maerkang)	0002.11	TBL
37669	n	the sun	1825	345069	sun	n³¹mɔ³¹	Achang (Xiandao)	0002.29	TBL
70616	n	the sun	1843	345085	sun	ȵi³³me³³	Naxi	0002.45	TBL
5570	n	the sun	1807	345052	sun	ɣbə	Daofu	0002.12	TBL
39357	n	the sun	1826	345043	sun	nɪ¹³mɑ⁵⁵	Tibetan (Batang)	0002.03	TBL
7551	n	the sun	1808	345053	sun	pu⁵⁵	Queyu (Xinlong)	0002.13	TBL
41298	n	the sun	1827	345070	sun	pui⁵¹	Atsi [Zaiwa]	0002.30	TBL
72453	n	the sun	1844	345086	sun	ȵi⁵⁵mi⁵⁵	Namuyi	0002.46	TBL
74291	n	the sun	1845	345087	sun	m̩³¹tsha³³	Gazhuo	0002.47	TBL
9363	n	the sun	1809	345054	sun	ȵʌ⁵⁵mi⁵⁵	Zhaba (Daofu County)	0002.14	TBL
43172	n	the sun	1828	345071	sun	pa³¹	Langsu (Luxi)	0002.31	TBL
11293	n	the sun	1810	345055	sun	nə̱²⁴	Muya	0002.15	TBL
44936	n	the sun	1829	345072	sun	pui⁵⁵	Bola (Luxi)	0002.32	TBL
13225	n	the sun	1811	345056	sun	mĩ³tshə⁵⁵	Guiqiong	0002.16	TBL
79427	n	the sun	1848	345045	sun	ȵə mæ	Tibetan (Alike)	0002.05	TBL
46775	n	the sun	1830	345073	sun	pei³¹	Leqi (Luxi)	0002.33	TBL
74292	n	the sun	1845	345094	sun	m³¹ma²⁴	Gazhuo	0002.47	TBL
14889	n	the sun	1812	345057	sun	ȵe⁵³mi³³	Xumi	0002.17	TBL
81017	n	the sun	1849	345090	sun	mɯ³¹	Karen	0002.50	TBL
48466	n	the sun	1831	345074	sun	ȵi³³	Nusu (Central)	0002.34	TBL
16755	n	the sun	1813	345058	sun	ȵi³³mi⁵³	Lyuzu	0002.18	TBL
16756	n	the sun	1813	345091	sun	ȵi³³me⁵³	Lyuzu	0002.18	TBL
82574	n	the sun	1850	345046	sun	plaŋ⁵³	Cuona Menba	0002.06	TBL
50243	n	the sun	1832	345075	sun	ho³³bu³³	Yi (Xide)	0002.35	TBL
18617	n	the sun	1814	345059	sun	tʃan³³	Jingpho	0002.19	TBL
84346	n	the sun	1851	345047	sun	ŋam	Motuo Menba	0002.07	TBL
52247	n	the sun	1833	345076	sun	ɑ⁵⁵m̩²¹ɣɯ⁵⁵	Yi (Weishan)	0002.36	TBL
20472	n	the sun	1815	345042	sun	ȵi¹³mə⁵⁵	Tibetan (Lhasa)	0002.02	TBL
54141	n	the sun	1834	345077	sun	mə²¹ȵi³³	Yi (Nanhua)	0002.37	TBL
88001	n	the sun	1853	345049	sun	by⁵⁵	Pumi (Lanping)	0002.09	TBL
22611	n	the sun	1816	345060	sun	nɑm⁵³	Dulong	0002.20	TBL
22612	n	the sun	1816	345092	sun	nam³¹luŋ⁵⁵	Dulong	0002.20	TBL
55996	n	the sun	1835	345078	sun	ȵi¹¹dʑi¹¹	Yi (Wuding)	0002.38	TBL
24462	n	the sun	1817	345061	sun	ɹɯ³¹sɑʔ⁵³	Nung	0002.21	TBL
24463	n	the sun	1817	345093	sun	nɛm³¹	Nung	0002.21	TBL
57932	n	the sun	1836	345079	sun	lo¹¹tsz̊³³mɒ³³	Yi (Sani)	0002.39	TBL
25947	n	the sun	1818	345062	sun	ɹɯn⁵³	Darang [Taraon]	0002.22	TBL
59741	n	the sun	1837	345044	sun	ȵə ma	Tibetan (Xiahe)	0002.04	TBL
86052	n	the sun	1852	345048	sun	mu juχ	Qiang (Mawo)	0002.08	TBL
77944	n	the sun	1847	345089	sun	lau²¹tshi²¹	Tujia	0002.49	TBL
61514	n	the sun	1838	345080	sun	mɯ³¹mi³³	Lisu	0002.40	TBL
28809	n	the sun	1820	345064	sun	doŋ ȵi	Bokar	0002.24	TBL
75971	n	the sun	1846	345088	sun	ɲi̱³³phĩ²¹	Bai (Jianchuan)	0002.48	TBL
63351	n	the sun	1839	345081	sun	nɔ⁵⁵ma³³	Hani (Lüchun)	0002.41	TBL
30725	n	the sun	1821	345065	sun	i⁵⁵ȵi⁵⁵	Yidu	0002.25	TBL
32107	n	the sun	1822	345066	sun	ne²	Burmese (Written)	0002.26	TBL
65141	n	the sun	1840	345082	sun	nu⁵⁵mɔ³³	Hani (Mojiang)	0002.42	TBL
#
333	n	the tail	1804	358923	tail	rŋa ma	Tibetan (Written)	0267.01	TBL
334	n	the tail	1804	358973	tail	gʑug gu	Tibetan (Written)	0267.01	TBL
34267	n	the tail	1823	358949	tail	ɑ⁵³mji⁵⁵	Burmese (Rangoon)	0267.27	TBL
67240	n	the tail	1841	358965	tail	mɛ¹¹tu³³	Lahu (Lancang)	0267.43	TBL
2325	n	the tail	1805	358932	tail	mɛi³¹	Pumi (Jiulong)	0267.10	TBL
2326	n	the tail	1805	358975	tail	mã³⁵	Pumi (Jiulong)	0267.10	TBL
36163	n	the tail	1824	358950	tail	tɕhi³¹ȵaŋ³⁵	Achang (Longchuan)	0267.28	TBL
69067	n	the tail	1842	358966	tail	to⁴⁴mi⁴⁴	Jinuo	0267.44	TBL
3992	n	the tail	1806	358933	tail	tɐ jmi	rGyalrong (Maerkang)	0267.11	TBL
37938	n	the tail	1825	358951	tail	n̥i³¹tʂhɔ³¹	Achang (Xiandao)	0267.29	TBL
70900	n	the tail	1843	358967	tail	mæ³³	Naxi	0267.45	TBL
82839	n	the tail	1850	358928	tail	khlɛʔ⁵³	Cuona Menba	0267.06	TBL
5869	n	the tail	1807	358934	tail	rŋa ma	Daofu	0267.12	TBL
39648	n	the tail	1826	358925	tail	ŋa⁵⁵ma⁵³	Tibetan (Batang)	0267.03	TBL
72738	n	the tail	1844	358968	tail	mæ³¹ku³¹	Namuyi	0267.46	TBL
7828	n	the tail	1808	358935	tail	rnə¹³	Queyu (Xinlong)	0267.13	TBL
41569	n	the tail	1827	358952	tail	ʃŏ²¹mji²¹	Atsi [Zaiwa]	0267.30	TBL
74561	n	the tail	1845	358969	tail	mɯ⁵⁵ta³²³	Gazhuo	0267.47	TBL
9657	n	the tail	1809	358936	tail	(ʂ) ȵʌ⁵⁵pʌ⁵⁵ti³³	Zhaba (Daofu County)	0267.14	TBL
43440	n	the tail	1828	358953	tail	ʃɔ̆³⁵mji³¹	Langsu (Luxi)	0267.31	TBL
76252	n	the tail	1846	358970	tail	ŋa³³tu⁵⁵	Bai (Jianchuan)	0267.48	TBL
76253	Nanim	the tail	1846	363821	bee	tsã⁵⁵fə̃⁵⁵tsɿ³³	Bai (Jianchuan)	0267.48	TBL
29105	n	the tail	1820	358946	tail	em ȵo	Bokar	0267.24	TBL
11577	n	the tail	1810	358937	tail	mə²⁴	Muya	0267.15	TBL
32376	n	the tail	1822	358948	tail	ɑ¹mri³	Burmese (Written)	0267.26	TBL
45212	n	the tail	1829	358954	tail	ʃă³⁵mi³¹	Bola (Luxi)	0267.32	TBL
78210	n	the tail	1847	358971	tail	lie²¹phoŋ³⁵	Tujia	0267.49	TBL
13503	n	the tail	1811	358938	tail	mi⁵⁵kuɛ⁵⁵	Guiqiong	0267.16	TBL
79697	n	the tail	1848	358927	tail	rŋa mæ	Tibetan (Alike)	0267.05	TBL
47041	n	the tail	1830	358955	tail	ʃŏ⁵⁵mji³³	Leqi (Luxi)	0267.33	TBL
81282	n	the tail	1849	358972	tail	me³¹	Karen	0267.50	TBL
48735	n	the tail	1831	358956	tail	m̥ɯ⁵⁵pɹɚ̱⁵³	Nusu (Central)	0267.34	TBL
17037	n	the tail	1813	358940	tail	mu³³kəʴ⁵³	Lyuzu	0267.18	TBL
50534	n	the tail	1832	358957	tail	phu²¹ʂu³³	Yi (Xide)	0267.35	TBL
18887	n	the tail	1814	358941	tail	mai³¹	Jingpho	0267.19	TBL
84636	n	the tail	1851	358929	tail	ɕam pi	Motuo Menba	0267.07	TBL
52520	n	the tail	1833	358958	tail	ʔmᴇ²¹phᴇ²¹	Yi (Weishan)	0267.36	TBL
20797	n	the tail	1815	358924	tail	ŋa⁵⁵ma⁵⁵	Tibetan (Lhasa)	0267.02	TBL
20798	n	the tail	1815	358974	tail	ɕu¹³ku⁵⁵	Tibetan (Lhasa)	0267.02	TBL
86342	n	the tail	1852	358930	tail	sɛ kuɛ	Qiang (Mawo)	0267.08	TBL
58198	n	the tail	1836	358961	tail	mæ⁵⁵	Yi (Sani)	0267.39	TBL
54417	n	the tail	1834	358959	tail	mə⁵⁵tə³³	Yi (Nanhua)	0267.37	TBL
88278	n	the tail	1853	358931	tail	mɐ¹³ɬiɛ⁵⁵	Pumi (Lanping)	0267.09	TBL
22889	n	the tail	1816	358942	tail	mi⁵⁵	Dulong	0267.20	TBL
22890	n	the tail	1816	358976	tail	mi⁵⁵tɕɔʔ⁵⁵	Dulong	0267.20	TBL
56264	n	the tail	1835	358960	tail	mɒ¹¹ʂv̩³³	Yi (Wuding)	0267.38	TBL
24731	n	the tail	1817	358943	tail	ȵi³¹tɕhuŋ⁵⁵	Nung	0267.21	TBL
26212	n	the tail	1818	358944	tail	lɯ³¹|mɯn⁵⁵	Darang [Taraon]	0267.22	TBL
60018	n	the tail	1837	358926	tail	hŋa ma	Tibetan (Xiahe)	0267.04	TBL
27633	n	the tail	1819	358945	tail	ɑ³¹mɑ̆i⁵⁵	Kaman [Miju]	0267.23	TBL
61785	n	the tail	1838	358962	tail	ɑ⁵⁵mo³¹	Lisu	0267.40	TBL
29106	n	the tail	1820	358977	tail	am ȵo	Bokar	0267.24	TBL
15170	n	the tail	1812	358939	tail	m̥æ³³tsũ⁵⁵	Xumi	0267.17	TBL
63626	n	the tail	1839	358963	tail	dɔ³¹mi³¹	Hani (Lüchun)	0267.41	TBL
30990	n	the tail	1821	358947	tail	lɯ³¹ |mum⁵³	Yidu	0267.25	TBL
65422	n	the tail	1840	358964	tail	tu³¹mɛ³¹	Hani (Mojiang)	0267.42	TBL
#
124	n	the thigh	1804	350133	thigh	brla	Tibetan (Written)	0100.01	TBL
2150	n	the thigh	1805	350142	thigh	bʐɑ⁵⁵ge⁵⁵	Pumi (Jiulong)	0100.10	TBL
35991	n	the thigh	1824	350160	thigh	tɕhi⁵⁵san⁵⁵	Achang (Longchuan)	0100.28	TBL
68896	n	the thigh	1842	350176	thigh	a⁴⁴phrɔ⁴⁴	Jinuo	0100.44	TBL
3818	n	the thigh	1806	350143	thigh	tə phək pɑ	rGyalrong (Maerkang)	0100.11	TBL
88100	n	the thigh	1853	350141	thigh	pʂə⁵³tʂə¹³	Pumi (Lanping)	0100.09	TBL
82672	n	the thigh	1850	350138	thigh	ȵa³⁵lɔk⁵³	Cuona Menba	0100.06	TBL
37767	n	the thigh	1825	350161	thigh	lam⁵⁵pau⁵³	Achang (Xiandao)	0100.29	TBL
70721	n	the thigh	1843	350177	thigh	phi²¹	Naxi	0100.45	TBL
5673	n	the thigh	1807	350144	thigh	blɛ	Daofu	0100.12	TBL
39461	n	the thigh	1826	350135	thigh	lɑ⁵⁵keiʔ⁵³	Tibetan (Batang)	0100.03	TBL
13327	n	the thigh	1811	350148	thigh	kuɑ⁵⁵	Guiqiong	0100.16	TBL
72555	n	the thigh	1844	350178	thigh	ngu⁵⁵kæ⁵³	Namuyi	0100.46	TBL
7653	n	the thigh	1808	350145	thigh	bla⁵⁵	Queyu (Xinlong)	0100.13	TBL
34097	n	the thigh	1823	350159	thigh	pɑ̃u²²	Burmese (Rangoon)	0100.27	TBL
41397	n	the thigh	1827	350162	thigh	ta̱ŋ²¹pau⁵⁵	Atsi [Zaiwa]	0100.30	TBL
74391	n	the thigh	1845	350179	thigh	ta³⁵khoa³¹thi³¹thi³¹	Gazhuo	0100.47	TBL
67067	n	the thigh	1841	350175	thigh	pu³¹	Lahu (Lancang)	0100.43	TBL
9472	n	the thigh	1809	350146	thigh	po⁵⁵ndei⁵⁵	Zhaba (Daofu County)	0100.14	TBL
28920	n	the thigh	1820	350156	thigh	la jək	Bokar	0100.24	TBL
43271	n	the thigh	1828	350163	thigh	tɔ̃⁵⁵puk⁵⁵	Langsu (Luxi)	0100.31	TBL
76077	n	the thigh	1846	350180	thigh	khua²¹pi⁵⁵	Bai (Jianchuan)	0100.48	TBL
11396	n	the thigh	1810	350147	thigh	lɐ⁵⁵ɕæ⁵³	Muya	0100.15	TBL
45041	n	the thigh	1829	350164	thigh	tɔ̱̃³⁵pau³¹	Bola (Luxi)	0100.32	TBL
78043	n	the thigh	1847	350181	thigh	ʔan⁵⁵pi⁵⁵tha⁵⁵	Tujia	0100.49	TBL
79527	n	the thigh	1848	350137	thigh	wla	Tibetan (Alike)	0100.05	TBL
